r,t,m,y,TotalAnnualTechnologyActivityByMode
"Atlantis_00A","DIST_TRA",1,2018,0.0826787928896238
"Atlantis_00A","DIST_TRA",1,2019,0.113683340223233
"Atlantis_00A","DIST_TRA",1,2020,0.0723439437784208
"Atlantis_00A","DIST_TRA",1,2021,0.0930136420008268
"Atlantis_00A","DIST_TRA",1,2022,0.0930136420008268
"Atlantis_00A","DIST_TRA",1,2023,0.113683340223233
"Atlantis_00A","DIST_TRA",1,2024,0.144687887556842
"Atlantis_00A","DIST_TRA",1,2025,0.175692434890451
"Atlantis_00A","DIST_TRA",1,2026,0.196362133112857
"Atlantis_00A","DIST_TRA",1,2027,0.227366680446466
"Atlantis_00A","DIST_TRA",1,2028,0.248036378668871
"Atlantis_00A","DIST_TRA",1,2029,0.27904092600248
"Atlantis_00A","DIST_TRA",1,2030,0.299710624224886
"Atlantis_00A","DIST_TRA",1,2031,0.38238941711451
"Atlantis_00A","DIST_TRA",1,2032,0.454733360892931
"Atlantis_00A","DIST_TRA",1,2033,0.558081852004961
"Atlantis_00A","DIST_TRA",1,2034,0.671765192228194
"Atlantis_00A","DIST_TRA",1,2035,0.640760644894585
"Atlantis_00A","DIST_TRA",1,2036,0.733774286895411
"Atlantis_00A","DIST_TRA",1,2037,0.847457627118644
"Atlantis_00A","DIST_TRA",1,2038,0.971475816453079
"Atlantis_00A","DIST_TRA",1,2039,1.11616370400992
"Atlantis_00A","DIST_TRA",1,2040,1.12649855312112
"Atlantis_00A","DIST_TRA",1,2041,1.25051674245556
"Atlantis_00A","DIST_TRA",1,2042,1.37453493179
"Atlantis_00A","DIST_TRA",1,2043,1.50888797023563
"Atlantis_00A","DIST_TRA",1,2044,1.63290615957007
"Atlantis_00A","DIST_TRA",1,2045,1.75692434890451
"Atlantis_00A","DIST_TRA",1,2046,1.89127738735014
"Atlantis_00A","DIST_TRA",1,2047,2.01529557668458
"Atlantis_00A","DIST_TRA",1,2048,2.14964861513022
"Atlantis_00A","DIST_TRA",1,2049,2.27366680446465
"Atlantis_00A","DIST_TRA",1,2050,2.40801984291029
"Atlantis_00A","DIST_TRA",1,2051,2.67672591980157
"Atlantis_00A","DIST_TRA",1,2052,2.97643654402646
"Atlantis_00A","DIST_TRA",1,2053,3.31748656469615
"Atlantis_00A","DIST_TRA",1,2054,3.68954113269946
"Atlantis_00A","DIST_TRA",1,2055,4.11326994625878
"Atlantis_00A","DS_IMP",1,2014,59.9
"Atlantis_00A","DS_IMP",1,2015,60.73
"Atlantis_00A","DS_IMP",1,2016,62.12
"Atlantis_00A","DS_IMP",1,2017,67.72
"Atlantis_00A","DS_IMP",1,2018,69.55
"Atlantis_00A","DS_IMP",1,2019,69.54
"Atlantis_00A","DS_IMP",1,2020,60.58
"Atlantis_00A","DS_IMP",1,2021,71.82
"Atlantis_00A","DS_IMP",1,2022,74.86
"Atlantis_00A","DS_IMP",1,2023,77.94
"Atlantis_00A","DS_IMP",1,2024,81.3299999999999
"Atlantis_00A","DS_IMP",1,2025,85.14
"Atlantis_00A","DS_IMP",1,2026,89.26
"Atlantis_00A","DS_IMP",1,2027,92.61
"Atlantis_00A","DS_IMP",1,2028,93.1299999999999
"Atlantis_00A","DS_IMP",1,2029,95.74
"Atlantis_00A","DS_IMP",1,2030,98.14
"Atlantis_00A","DS_IMP",1,2031,100.07
"Atlantis_00A","DS_IMP",1,2032,102.3
"Atlantis_00A","DS_IMP",1,2033,104.62
"Atlantis_00A","DS_IMP",1,2034,107.17
"Atlantis_00A","DS_IMP",1,2035,110.09
"Atlantis_00A","DS_IMP",1,2036,112.86
"Atlantis_00A","DS_IMP",1,2037,115.63
"Atlantis_00A","DS_IMP",1,2038,118.68
"Atlantis_00A","DS_IMP",1,2039,121.78
"Atlantis_00A","DS_IMP",1,2040,124.87
"Atlantis_00A","DS_IMP",1,2041,126.72
"Atlantis_00A","DS_IMP",1,2042,129.12
"Atlantis_00A","DS_IMP",1,2043,131.5
"Atlantis_00A","DS_IMP",1,2044,133.87
"Atlantis_00A","DS_IMP",1,2045,136.26
"Atlantis_00A","DS_IMP",1,2046,138.75
"Atlantis_00A","DS_IMP",1,2047,141.39
"Atlantis_00A","DS_IMP",1,2048,144.19
"Atlantis_00A","DS_IMP",1,2049,146.83
"Atlantis_00A","DS_IMP",1,2050,149.48
"Atlantis_00A","DS_IMP",1,2051,152.02
"Atlantis_00A","DS_IMP",1,2052,154.49
"Atlantis_00A","DS_IMP",1,2053,156.9
"Atlantis_00A","DS_IMP",1,2054,159.24
"Atlantis_00A","DS_IMP",1,2055,161.5
"Atlantis_00A","DS_IND",1,2014,2.32
"Atlantis_00A","DS_IND",1,2015,2.3
"Atlantis_00A","DS_IND",1,2016,1.75
"Atlantis_00A","DS_IND",1,2017,2.52
"Atlantis_00A","DS_IND",1,2018,2.47
"Atlantis_00A","DS_IND",1,2019,2.24
"Atlantis_00A","DS_IND",1,2020,1.57
"Atlantis_00A","DS_IND",1,2021,2.15
"Atlantis_00A","DS_IND",1,2022,2.09
"Atlantis_00A","DS_IND",1,2023,2.02
"Atlantis_00A","DS_IND",1,2024,1.97
"Atlantis_00A","DS_IND",1,2025,1.95
"Atlantis_00A","DS_IND",1,2026,1.93
"Atlantis_00A","DS_IND",1,2027,1.79
"Atlantis_00A","DS_IND",1,2028,1.78
"Atlantis_00A","DS_IND",1,2029,1.81
"Atlantis_00A","DS_IND",1,2030,1.83
"Atlantis_00A","DS_IND",1,2031,1.72
"Atlantis_00A","DS_IND",1,2032,1.69
"Atlantis_00A","DS_IND",1,2033,1.66
"Atlantis_00A","DS_IND",1,2034,1.63
"Atlantis_00A","DS_IND",1,2035,1.6
"Atlantis_00A","DS_IND",1,2036,1.57
"Atlantis_00A","DS_IND",1,2037,1.55
"Atlantis_00A","DS_IND",1,2038,1.51
"Atlantis_00A","DS_IND",1,2039,1.46
"Atlantis_00A","DS_IND",1,2040,1.43
"Atlantis_00A","DS_IND",1,2041,1.41
"Atlantis_00A","DS_IND",1,2042,1.37
"Atlantis_00A","DS_IND",1,2043,1.34
"Atlantis_00A","DS_IND",1,2044,1.31
"Atlantis_00A","DS_IND",1,2045,1.27
"Atlantis_00A","DS_IND",1,2046,1.24
"Atlantis_00A","DS_IND",1,2047,1.2
"Atlantis_00A","DS_IND",1,2048,1.17
"Atlantis_00A","DS_IND",1,2049,1.14
"Atlantis_00A","DS_IND",1,2050,1.11
"Atlantis_00A","DS_IND",1,2051,1.08000000000001
"Atlantis_00A","DS_IND",1,2052,1.04000000000001
"Atlantis_00A","DS_IND",1,2053,1.01
"Atlantis_00A","DS_IND",1,2054,0.98
"Atlantis_00A","DS_IND",1,2055,0.94
"Atlantis_00A","DS_OTH",1,2014,5.04
"Atlantis_00A","DS_OTH",1,2015,5.01
"Atlantis_00A","DS_OTH",1,2016,5.06
"Atlantis_00A","DS_OTH",1,2017,5.35
"Atlantis_00A","DS_OTH",1,2018,5.78
"Atlantis_00A","DS_OTH",1,2019,5.95
"Atlantis_00A","DS_OTH",1,2020,6.07
"Atlantis_00A","DS_OTH",1,2021,6.31
"Atlantis_00A","DS_OTH",1,2022,6.53
"Atlantis_00A","DS_OTH",1,2023,6.75
"Atlantis_00A","DS_OTH",1,2024,6.97
"Atlantis_00A","DS_OTH",1,2025,7.19
"Atlantis_00A","DS_OTH",1,2026,7.42
"Atlantis_00A","DS_OTH",1,2027,7.65
"Atlantis_00A","DS_OTH",1,2028,7.88
"Atlantis_00A","DS_OTH",1,2029,8.11
"Atlantis_00A","DS_OTH",1,2030,8.32
"Atlantis_00A","DS_OTH",1,2031,8.52
"Atlantis_00A","DS_OTH",1,2032,8.73
"Atlantis_00A","DS_OTH",1,2033,8.93
"Atlantis_00A","DS_OTH",1,2034,9.16
"Atlantis_00A","DS_OTH",1,2035,9.41000000000001
"Atlantis_00A","DS_OTH",1,2036,9.63
"Atlantis_00A","DS_OTH",1,2037,9.83999999999999
"Atlantis_00A","DS_OTH",1,2038,10.04
"Atlantis_00A","DS_OTH",1,2039,10.27
"Atlantis_00A","DS_OTH",1,2040,10.5
"Atlantis_00A","DS_OTH",1,2041,10.72
"Atlantis_00A","DS_OTH",1,2042,10.94
"Atlantis_00A","DS_OTH",1,2043,11.15
"Atlantis_00A","DS_OTH",1,2044,11.37
"Atlantis_00A","DS_OTH",1,2045,11.59
"Atlantis_00A","DS_OTH",1,2046,11.81
"Atlantis_00A","DS_OTH",1,2047,12.03
"Atlantis_00A","DS_OTH",1,2048,12.25
"Atlantis_00A","DS_OTH",1,2049,12.47
"Atlantis_00A","DS_OTH",1,2050,12.69
"Atlantis_00A","DS_OTH",1,2051,12.91
"Atlantis_00A","DS_OTH",1,2052,13.13
"Atlantis_00A","DS_OTH",1,2053,13.35
"Atlantis_00A","DS_OTH",1,2054,13.57
"Atlantis_00A","DS_OTH",1,2055,13.78
"Atlantis_00A","DS_TRA",1,2014,52.54
"Atlantis_00A","DS_TRA",1,2015,53.42
"Atlantis_00A","DS_TRA",1,2016,55.31
"Atlantis_00A","DS_TRA",1,2017,59.85
"Atlantis_00A","DS_TRA",1,2018,61.3
"Atlantis_00A","DS_TRA",1,2019,61.35
"Atlantis_00A","DS_TRA",1,2020,52.94
"Atlantis_00A","DS_TRA",1,2021,63.36
"Atlantis_00A","DS_TRA",1,2022,66.24
"Atlantis_00A","DS_TRA",1,2023,69.17
"Atlantis_00A","DS_TRA",1,2024,72.39
"Atlantis_00A","DS_TRA",1,2025,76
"Atlantis_00A","DS_TRA",1,2026,79.91
"Atlantis_00A","DS_TRA",1,2027,83.17
"Atlantis_00A","DS_TRA",1,2028,83.47
"Atlantis_00A","DS_TRA",1,2029,85.82
"Atlantis_00A","DS_TRA",1,2030,87.99
"Atlantis_00A","DS_TRA",1,2031,89.83
"Atlantis_00A","DS_TRA",1,2032,91.88
"Atlantis_00A","DS_TRA",1,2033,94.03
"Atlantis_00A","DS_TRA",1,2034,96.38
"Atlantis_00A","DS_TRA",1,2035,99.08
"Atlantis_00A","DS_TRA",1,2036,101.66
"Atlantis_00A","DS_TRA",1,2037,104.24
"Atlantis_00A","DS_TRA",1,2038,107.13
"Atlantis_00A","DS_TRA",1,2039,110.05
"Atlantis_00A","DS_TRA",1,2040,112.94
"Atlantis_00A","DS_TRA",1,2041,114.59
"Atlantis_00A","DS_TRA",1,2042,116.81
"Atlantis_00A","DS_TRA",1,2043,119.01
"Atlantis_00A","DS_TRA",1,2044,121.19
"Atlantis_00A","DS_TRA",1,2045,123.4
"Atlantis_00A","DS_TRA",1,2046,125.7
"Atlantis_00A","DS_TRA",1,2047,128.16
"Atlantis_00A","DS_TRA",1,2048,130.77
"Atlantis_00A","DS_TRA",1,2049,133.22
"Atlantis_00A","DS_TRA",1,2050,135.68
"Atlantis_00A","DS_TRA",1,2051,138.03
"Atlantis_00A","DS_TRA",1,2052,140.32
"Atlantis_00A","DS_TRA",1,2053,142.54
"Atlantis_00A","DS_TRA",1,2054,144.69
"Atlantis_00A","DS_TRA",1,2055,146.78
"Atlantis_00A","DSGC",1,2014,0
"Atlantis_00A","DSGC",1,2015,0
"Atlantis_00A","DSGC",1,2016,0
"Atlantis_00A","DSGC",1,2017,0
"Atlantis_00A","DSGC",1,2018,0
"Atlantis_00A","DSGC",1,2019,0
"Atlantis_00A","DSGC",1,2020,0
"Atlantis_00A","DSGC",1,2021,0
"Atlantis_00A","DSGC",1,2022,0
"Atlantis_00A","DSGC",1,2023,0
"Atlantis_00A","DSGC",1,2024,0
"Atlantis_00A","DSGC",1,2025,0
"Atlantis_00A","DSGC",1,2026,0
"Atlantis_00A","DSGC",1,2027,0
"Atlantis_00A","DSGC",1,2028,0
"Atlantis_00A","DSGC",1,2029,0
"Atlantis_00A","DSGC",1,2030,0
"Atlantis_00A","DSGC",1,2031,0
"Atlantis_00A","DSGC",1,2032,0
"Atlantis_00A","DSGC",1,2033,0
"Atlantis_00A","DSGC",1,2034,0
"Atlantis_00A","DSGC",1,2035,0
"Atlantis_00A","DSGC",1,2036,0
"Atlantis_00A","DSGC",1,2037,0
"Atlantis_00A","DSGC",1,2038,0
"Atlantis_00A","DSGC",1,2039,0
"Atlantis_00A","DSGC",1,2040,0
"Atlantis_00A","DSGC",1,2041,0
"Atlantis_00A","DSGC",1,2042,0
"Atlantis_00A","DSGC",1,2043,0
"Atlantis_00A","DSGC",1,2044,0
"Atlantis_00A","DSGC",1,2045,0
"Atlantis_00A","DSGC",1,2046,0
"Atlantis_00A","DSGC",1,2047,0
"Atlantis_00A","DSGC",1,2048,0
"Atlantis_00A","DSGC",1,2049,0
"Atlantis_00A","DSGC",1,2050,0
"Atlantis_00A","DSGC",1,2051,0
"Atlantis_00A","DSGC",1,2052,0
"Atlantis_00A","DSGC",1,2053,0
"Atlantis_00A","DSGC",1,2054,0
"Atlantis_00A","DSGC",1,2055,0
"Atlantis_00A","EXP_HF",1,2014,0
"Atlantis_00A","EXP_HF",1,2015,0
"Atlantis_00A","EXP_HF",1,2016,0
"Atlantis_00A","EXP_HF",1,2017,0
"Atlantis_00A","EXP_HF",1,2018,0
"Atlantis_00A","EXP_HF",1,2019,0
"Atlantis_00A","EXP_HF",1,2020,0
"Atlantis_00A","EXP_HF",1,2021,0
"Atlantis_00A","EXP_HF",1,2022,0
"Atlantis_00A","EXP_HF",1,2023,0
"Atlantis_00A","EXP_HF",1,2024,0
"Atlantis_00A","EXP_HF",1,2025,0
"Atlantis_00A","EXP_HF",1,2026,0
"Atlantis_00A","EXP_HF",1,2027,0
"Atlantis_00A","EXP_HF",1,2028,0
"Atlantis_00A","EXP_HF",1,2029,0
"Atlantis_00A","EXP_HF",1,2030,0
"Atlantis_00A","EXP_HF",1,2031,0
"Atlantis_00A","EXP_HF",1,2032,0
"Atlantis_00A","EXP_HF",1,2033,0
"Atlantis_00A","EXP_HF",1,2034,0
"Atlantis_00A","EXP_HF",1,2035,0
"Atlantis_00A","EXP_HF",1,2036,0
"Atlantis_00A","EXP_HF",1,2037,0
"Atlantis_00A","EXP_HF",1,2038,0
"Atlantis_00A","EXP_HF",1,2039,0
"Atlantis_00A","EXP_HF",1,2040,0
"Atlantis_00A","EXP_HF",1,2041,0
"Atlantis_00A","EXP_HF",1,2042,0
"Atlantis_00A","EXP_HF",1,2043,0
"Atlantis_00A","EXP_HF",1,2044,0
"Atlantis_00A","EXP_HF",1,2045,0
"Atlantis_00A","EXP_HF",1,2046,0
"Atlantis_00A","EXP_HF",1,2047,0
"Atlantis_00A","EXP_HF",1,2048,0
"Atlantis_00A","EXP_HF",1,2049,0
"Atlantis_00A","EXP_HF",1,2050,0
"Atlantis_00A","EXP_HF",1,2051,0
"Atlantis_00A","EXP_HF",1,2052,0
"Atlantis_00A","EXP_HF",1,2053,0
"Atlantis_00A","EXP_HF",1,2054,0
"Atlantis_00A","EXP_HF",1,2055,0
"Atlantis_00A","EXP_NG",1,2014,0
"Atlantis_00A","EXP_NG",1,2015,0
"Atlantis_00A","EXP_NG",1,2016,0
"Atlantis_00A","EXP_NG",1,2017,0
"Atlantis_00A","EXP_NG",1,2018,0
"Atlantis_00A","EXP_NG",1,2019,0
"Atlantis_00A","EXP_NG",1,2020,0
"Atlantis_00A","EXP_NG",1,2021,0
"Atlantis_00A","EXP_NG",1,2022,0
"Atlantis_00A","EXP_NG",1,2023,0
"Atlantis_00A","EXP_NG",1,2024,0
"Atlantis_00A","EXP_NG",1,2025,0
"Atlantis_00A","EXP_NG",1,2026,0
"Atlantis_00A","EXP_NG",1,2027,0
"Atlantis_00A","EXP_NG",1,2028,0
"Atlantis_00A","EXP_NG",1,2029,0
"Atlantis_00A","EXP_NG",1,2030,0
"Atlantis_00A","EXP_NG",1,2031,0
"Atlantis_00A","EXP_NG",1,2032,0
"Atlantis_00A","EXP_NG",1,2033,0
"Atlantis_00A","EXP_NG",1,2034,0
"Atlantis_00A","EXP_NG",1,2035,0
"Atlantis_00A","EXP_NG",1,2036,0
"Atlantis_00A","EXP_NG",1,2037,0
"Atlantis_00A","EXP_NG",1,2038,0
"Atlantis_00A","EXP_NG",1,2039,0
"Atlantis_00A","EXP_NG",1,2040,0
"Atlantis_00A","EXP_NG",1,2041,0
"Atlantis_00A","EXP_NG",1,2042,0
"Atlantis_00A","EXP_NG",1,2043,0
"Atlantis_00A","EXP_NG",1,2044,0
"Atlantis_00A","EXP_NG",1,2045,0
"Atlantis_00A","EXP_NG",1,2046,0
"Atlantis_00A","EXP_NG",1,2047,0
"Atlantis_00A","EXP_NG",1,2048,0
"Atlantis_00A","EXP_NG",1,2049,0
"Atlantis_00A","EXP_NG",1,2050,0
"Atlantis_00A","EXP_NG",1,2051,0
"Atlantis_00A","EXP_NG",1,2052,0
"Atlantis_00A","EXP_NG",1,2053,0
"Atlantis_00A","EXP_NG",1,2054,0
"Atlantis_00A","EXP_NG",1,2055,0
"Atlantis_00A","GT_FC",1,2014,0
"Atlantis_00A","GT_FC",1,2015,0
"Atlantis_00A","GT_FC",1,2016,0
"Atlantis_00A","GT_FC",1,2017,0
"Atlantis_00A","GT_FC",1,2018,0
"Atlantis_00A","GT_FC",1,2019,0
"Atlantis_00A","GT_FC",1,2020,0
"Atlantis_00A","GT_FC",1,2021,0
"Atlantis_00A","GT_FC",1,2022,0
"Atlantis_00A","GT_FC",1,2023,0
"Atlantis_00A","GT_FC",1,2024,0
"Atlantis_00A","GT_FC",1,2025,0
"Atlantis_00A","GT_FC",1,2026,0
"Atlantis_00A","GT_FC",1,2027,0
"Atlantis_00A","GT_FC",1,2028,0
"Atlantis_00A","GT_FC",1,2029,0
"Atlantis_00A","GT_FC",1,2030,0
"Atlantis_00A","GT_FC",1,2031,0
"Atlantis_00A","GT_FC",1,2032,0
"Atlantis_00A","GT_FC",1,2033,0
"Atlantis_00A","GT_FC",1,2034,0
"Atlantis_00A","GT_FC",1,2035,0
"Atlantis_00A","GT_FC",1,2036,0
"Atlantis_00A","GT_FC",1,2037,0
"Atlantis_00A","GT_FC",1,2038,0
"Atlantis_00A","GT_FC",1,2039,0
"Atlantis_00A","GT_FC",1,2040,0
"Atlantis_00A","GT_FC",1,2041,0
"Atlantis_00A","GT_FC",1,2042,0
"Atlantis_00A","GT_FC",1,2043,0
"Atlantis_00A","GT_FC",1,2044,0
"Atlantis_00A","GT_FC",1,2045,0
"Atlantis_00A","GT_FC",1,2046,0
"Atlantis_00A","GT_FC",1,2047,0
"Atlantis_00A","GT_FC",1,2048,0
"Atlantis_00A","GT_FC",1,2049,0
"Atlantis_00A","GT_FC",1,2050,0
"Atlantis_00A","GT_FC",1,2051,0
"Atlantis_00A","GT_FC",1,2052,0
"Atlantis_00A","GT_FC",1,2053,0
"Atlantis_00A","GT_FC",1,2054,0
"Atlantis_00A","GT_FC",1,2055,0
"Atlantis_00A","HF_IMP",1,2014,132.35
"Atlantis_00A","HF_IMP",1,2015,137.22
"Atlantis_00A","HF_IMP",1,2016,143.31
"Atlantis_00A","HF_IMP",1,2017,151.16
"Atlantis_00A","HF_IMP",1,2018,155.86
"Atlantis_00A","HF_IMP",1,2019,158.99
"Atlantis_00A","HF_IMP",1,2020,132.31
"Atlantis_00A","HF_IMP",1,2021,163.81
"Atlantis_00A","HF_IMP",1,2022,176.39
"Atlantis_00A","HF_IMP",1,2023,178.15
"Atlantis_00A","HF_IMP",1,2024,179.92
"Atlantis_00A","HF_IMP",1,2025,181.74
"Atlantis_00A","HF_IMP",1,2026,183.58
"Atlantis_00A","HF_IMP",1,2027,185.46
"Atlantis_00A","HF_IMP",1,2028,187.37
"Atlantis_00A","HF_IMP",1,2029,189.32
"Atlantis_00A","HF_IMP",1,2030,190.43
"Atlantis_00A","HF_IMP",1,2031,192.88
"Atlantis_00A","HF_IMP",1,2032,195.39
"Atlantis_00A","HF_IMP",1,2033,197.94
"Atlantis_00A","HF_IMP",1,2034,200.54
"Atlantis_00A","HF_IMP",1,2035,202.71
"Atlantis_00A","HF_IMP",1,2036,204.52
"Atlantis_00A","HF_IMP",1,2037,206.37
"Atlantis_00A","HF_IMP",1,2038,208.23
"Atlantis_00A","HF_IMP",1,2039,210.13
"Atlantis_00A","HF_IMP",1,2040,211.8
"Atlantis_00A","HF_IMP",1,2041,212.4
"Atlantis_00A","HF_IMP",1,2042,213.02
"Atlantis_00A","HF_IMP",1,2043,213.62
"Atlantis_00A","HF_IMP",1,2044,214.25
"Atlantis_00A","HF_IMP",1,2045,214.87
"Atlantis_00A","HF_IMP",1,2046,215.48
"Atlantis_00A","HF_IMP",1,2047,216.1
"Atlantis_00A","HF_IMP",1,2048,216.73
"Atlantis_00A","HF_IMP",1,2049,217.36
"Atlantis_00A","HF_IMP",1,2050,217.86
"Atlantis_00A","HF_IMP",1,2051,218.49
"Atlantis_00A","HF_IMP",1,2052,219.13
"Atlantis_00A","HF_IMP",1,2053,219.77
"Atlantis_00A","HF_IMP",1,2054,220.42
"Atlantis_00A","HF_IMP",1,2055,221.07
"Atlantis_00A","HF_IND",1,2014,8.41
"Atlantis_00A","HF_IND",1,2015,8.04
"Atlantis_00A","HF_IND",1,2016,7.24
"Atlantis_00A","HF_IND",1,2017,6.91
"Atlantis_00A","HF_IND",1,2018,6.42
"Atlantis_00A","HF_IND",1,2019,7.68
"Atlantis_00A","HF_IND",1,2020,4.19
"Atlantis_00A","HF_IND",1,2021,4.04
"Atlantis_00A","HF_IND",1,2022,3.98
"Atlantis_00A","HF_IND",1,2023,4.04
"Atlantis_00A","HF_IND",1,2024,4.1
"Atlantis_00A","HF_IND",1,2025,4.16
"Atlantis_00A","HF_IND",1,2026,4.22
"Atlantis_00A","HF_IND",1,2027,4.28
"Atlantis_00A","HF_IND",1,2028,4.35
"Atlantis_00A","HF_IND",1,2029,4.42
"Atlantis_00A","HF_IND",1,2030,4.46
"Atlantis_00A","HF_IND",1,2031,4.47
"Atlantis_00A","HF_IND",1,2032,4.48
"Atlantis_00A","HF_IND",1,2033,4.49
"Atlantis_00A","HF_IND",1,2034,4.49999999999992
"Atlantis_00A","HF_IND",1,2035,4.50999999999995
"Atlantis_00A","HF_IND",1,2036,4.52
"Atlantis_00A","HF_IND",1,2037,4.53999999999999
"Atlantis_00A","HF_IND",1,2038,4.55000000000008
"Atlantis_00A","HF_IND",1,2039,4.57
"Atlantis_00A","HF_IND",1,2040,4.58000000000004
"Atlantis_00A","HF_IND",1,2041,4.57999999999997
"Atlantis_00A","HF_IND",1,2042,4.58
"Atlantis_00A","HF_IND",1,2043,4.58000000000004
"Atlantis_00A","HF_IND",1,2044,4.58999999999997
"Atlantis_00A","HF_IND",1,2045,4.59000000000007
"Atlantis_00A","HF_IND",1,2046,4.59000000000004
"Atlantis_00A","HF_IND",1,2047,4.59000000000006
"Atlantis_00A","HF_IND",1,2048,4.59000000000004
"Atlantis_00A","HF_IND",1,2049,4.59
"Atlantis_00A","HF_IND",1,2050,4.59
"Atlantis_00A","HF_IND",1,2051,4.59
"Atlantis_00A","HF_IND",1,2052,4.59
"Atlantis_00A","HF_IND",1,2053,4.59
"Atlantis_00A","HF_IND",1,2054,4.59
"Atlantis_00A","HF_IND",1,2055,4.6
"Atlantis_00A","HF_OTH",1,2014,0
"Atlantis_00A","HF_OTH",1,2015,0
"Atlantis_00A","HF_OTH",1,2016,0
"Atlantis_00A","HF_OTH",1,2017,0
"Atlantis_00A","HF_OTH",1,2018,0
"Atlantis_00A","HF_OTH",1,2019,0
"Atlantis_00A","HF_OTH",1,2020,0
"Atlantis_00A","HF_OTH",1,2021,0
"Atlantis_00A","HF_OTH",1,2022,0
"Atlantis_00A","HF_OTH",1,2023,0
"Atlantis_00A","HF_OTH",1,2024,0
"Atlantis_00A","HF_OTH",1,2025,0
"Atlantis_00A","HF_OTH",1,2026,0
"Atlantis_00A","HF_OTH",1,2027,0
"Atlantis_00A","HF_OTH",1,2028,0
"Atlantis_00A","HF_OTH",1,2029,0
"Atlantis_00A","HF_OTH",1,2030,0
"Atlantis_00A","HF_OTH",1,2031,0
"Atlantis_00A","HF_OTH",1,2032,0
"Atlantis_00A","HF_OTH",1,2033,0
"Atlantis_00A","HF_OTH",1,2034,0
"Atlantis_00A","HF_OTH",1,2035,0
"Atlantis_00A","HF_OTH",1,2036,0
"Atlantis_00A","HF_OTH",1,2037,0
"Atlantis_00A","HF_OTH",1,2038,0
"Atlantis_00A","HF_OTH",1,2039,0
"Atlantis_00A","HF_OTH",1,2040,0
"Atlantis_00A","HF_OTH",1,2041,0
"Atlantis_00A","HF_OTH",1,2042,0
"Atlantis_00A","HF_OTH",1,2043,0
"Atlantis_00A","HF_OTH",1,2044,0
"Atlantis_00A","HF_OTH",1,2045,0
"Atlantis_00A","HF_OTH",1,2046,0
"Atlantis_00A","HF_OTH",1,2047,0
"Atlantis_00A","HF_OTH",1,2048,0
"Atlantis_00A","HF_OTH",1,2049,0
"Atlantis_00A","HF_OTH",1,2050,0
"Atlantis_00A","HF_OTH",1,2051,0
"Atlantis_00A","HF_OTH",1,2052,0
"Atlantis_00A","HF_OTH",1,2053,0
"Atlantis_00A","HF_OTH",1,2054,0
"Atlantis_00A","HF_OTH",1,2055,0
"Atlantis_00A","HF_RES",1,2014,19.14
"Atlantis_00A","HF_RES",1,2015,19.71
"Atlantis_00A","HF_RES",1,2016,20.04
"Atlantis_00A","HF_RES",1,2017,20.09
"Atlantis_00A","HF_RES",1,2018,20.82
"Atlantis_00A","HF_RES",1,2019,21.06
"Atlantis_00A","HF_RES",1,2020,20.09
"Atlantis_00A","HF_RES",1,2021,22.23
"Atlantis_00A","HF_RES",1,2022,22.86
"Atlantis_00A","HF_RES",1,2023,22.58
"Atlantis_00A","HF_RES",1,2024,22.31
"Atlantis_00A","HF_RES",1,2025,22.04
"Atlantis_00A","HF_RES",1,2026,21.77
"Atlantis_00A","HF_RES",1,2027,21.51
"Atlantis_00A","HF_RES",1,2028,21.25
"Atlantis_00A","HF_RES",1,2029,20.99
"Atlantis_00A","HF_RES",1,2030,20.65
"Atlantis_00A","HF_RES",1,2031,20.39
"Atlantis_00A","HF_RES",1,2032,20.14
"Atlantis_00A","HF_RES",1,2033,19.88
"Atlantis_00A","HF_RES",1,2034,19.63
"Atlantis_00A","HF_RES",1,2035,19.36
"Atlantis_00A","HF_RES",1,2036,19.18
"Atlantis_00A","HF_RES",1,2037,19.01
"Atlantis_00A","HF_RES",1,2038,18.83
"Atlantis_00A","HF_RES",1,2039,18.66
"Atlantis_00A","HF_RES",1,2040,18.48
"Atlantis_00A","HF_RES",1,2041,18.38
"Atlantis_00A","HF_RES",1,2042,18.29
"Atlantis_00A","HF_RES",1,2043,18.19
"Atlantis_00A","HF_RES",1,2044,18.1
"Atlantis_00A","HF_RES",1,2045,18.01
"Atlantis_00A","HF_RES",1,2046,17.91
"Atlantis_00A","HF_RES",1,2047,17.82
"Atlantis_00A","HF_RES",1,2048,17.73
"Atlantis_00A","HF_RES",1,2049,17.64
"Atlantis_00A","HF_RES",1,2050,17.53
"Atlantis_00A","HF_RES",1,2051,17.44
"Atlantis_00A","HF_RES",1,2052,17.35
"Atlantis_00A","HF_RES",1,2053,17.26
"Atlantis_00A","HF_RES",1,2054,17.17
"Atlantis_00A","HF_RES",1,2055,17.08
"Atlantis_00A","HF_SER",1,2014,0.53
"Atlantis_00A","HF_SER",1,2015,0.53
"Atlantis_00A","HF_SER",1,2016,0.57
"Atlantis_00A","HF_SER",1,2017,0.59
"Atlantis_00A","HF_SER",1,2018,0.54
"Atlantis_00A","HF_SER",1,2019,0.59
"Atlantis_00A","HF_SER",1,2020,0.43
"Atlantis_00A","HF_SER",1,2021,0.68
"Atlantis_00A","HF_SER",1,2022,0.78
"Atlantis_00A","HF_SER",1,2023,0.79
"Atlantis_00A","HF_SER",1,2024,0.79
