r,t,y,AnnualVariableOperatingCost
"Atlantis_00A","TRANS",2025,0.00387556841670112
"Atlantis_00A","TRANS",2026,0.00396372106955866
"Atlantis_00A","TRANS",2027,0.00405817034047745
"Atlantis_00A","TRANS",2028,0.00413058144818186
"Atlantis_00A","TRANS",2029,0.00421978353738294
"Atlantis_00A","TRANS",2030,0.00424821282082579
"Atlantis_00A","TRANS",2031,0.00434266209174458
"Atlantis_00A","TRANS",2032,0.00443921023535046
"Atlantis_00A","TRANS",2033,0.00453470894261279
"Atlantis_00A","TRANS",2034,0.00462915821353158
"Atlantis_00A","TRANS",2035,0.00469632213951828
"Atlantis_00A","TRANS",2036,0.00512449216768347
"Atlantis_00A","TRANS",2037,0.00523888072912957
"Atlantis_00A","TRANS",2038,0.00535012098154503
"Atlantis_00A","TRANS",2039,0.00546241067030404
"Atlantis_00A","TRANS",2040,0.00518535947560892
"Atlantis_00A","TRANS",2041,0.00531434564369739
"Atlantis_00A","TRANS",2042,0.0054192892780516
"Atlantis_00A","TRANS",2043,0.0055263317850929
"Atlantis_00A","TRANS",2044,0.00563547316482128
"Atlantis_00A","TRANS",2045,0.00574776285358029
"Atlantis_00A","TRANS",2046,0.00586215141502638
"Atlantis_00A","TRANS",2047,0.00597653997647248
"Atlantis_00A","TRANS",2048,0.00609092853791857
"Atlantis_00A","TRANS",2049,0.00621266315376946
"Atlantis_00A","TRANS",2050,0.00624204737138864
"Atlantis_00A","TRANS",2051,0.00637952353239266
"Atlantis_00A","TRANS",2052,0.00652329631145793
"Atlantis_00A","TRANS",2053,0.006674415144928
"Atlantis_00A","TRANS",2054,0.00682973172377223
"Atlantis_00A","TRANS",2055,0.0069955426660519
"Atlantis_00A","WIND",2014,3.2607971712e-06
"Atlantis_00A","WIND",2015,3.2607971712e-06
"Atlantis_00A","WIND",2016,3.2607971712e-06
"Atlantis_00A","WIND",2017,3.2607971712e-06
"Atlantis_00A","WIND",2018,3.2607971712e-06
"Atlantis_00A","WIND",2019,3.2607971712e-06
"Atlantis_00A","WIND",2020,3.2607971712e-06
"Atlantis_00A","WIND",2021,3.2607971712e-06
"Atlantis_00A","WIND",2022,3.2607971712e-06
"Atlantis_00A","WIND",2023,0.00014282291609856
"Atlantis_00A","WIND",2024,0.00014282291609856
"Atlantis_00A","WIND",2025,0.00014282291609856
"Atlantis_00A","WIND",2026,0.00014282291609856
"Atlantis_00A","WIND",2027,0.00014282291609856
"Atlantis_00A","WIND",2028,0.00014282291609856
"Atlantis_00A","WIND",2029,0.00014282291609856
"Atlantis_00A","WIND",2030,0.00014282291609856
"Atlantis_00A","WIND",2031,0.00014282291609856
"Atlantis_00A","WIND",2032,0.00014282291609856
"Atlantis_00A","WIND",2033,0.000102704836464
"Atlantis_00A","WIND",2034,0.000102704836464
"Atlantis_00A","WIND",2035,0.00014282291609856
"Atlantis_00A","WIND",2036,0.000128757370859657
"Atlantis_00A","WIND",2037,0.00014282291609856
"Atlantis_00A","WIND",2038,0.00014282291609856
"Atlantis_00A","WIND",2039,0.00014282291609856
"Atlantis_00A","WIND",2040,0.00014282291609856
"Atlantis_00A","WIND",2041,4.189218588e-06
"Atlantis_00A","WIND",2042,4.189218588e-06
"Atlantis_00A","WIND",2043,4.189218588e-06
"Atlantis_00A","WIND",2044,4.189218588e-06
"Atlantis_00A","WIND",2045,4.189218588e-06
"Atlantis_00A","WIND",2046,4.189218588e-06
"Atlantis_00A","WIND",2047,4.189218588e-06
"Atlantis_00A","WIND",2048,4.189218588e-06
"Atlantis_00A","WIND",2049,4.189218588e-06
"Atlantis_00A","WIND",2050,4.189218588e-06
"Atlantis_00A","WIND",2051,4.189218588e-06
"Atlantis_00A","WIND",2052,4.189218588e-06
"Atlantis_00A","WIND",2053,2.891993112e-06
"Atlantis_00A","WIND",2054,4.189218588e-06
"Atlantis_00A","WIND",2055,4.189218588e-06
