r,l,t,m,y,RateOfActivity
"Atlantis_00A","IN","CONS_DS",1,2029,95.74
"Atlantis_00A","IN","CONS_DS",1,2030,98.14
"Atlantis_00A","IN","CONS_DS",1,2031,100.07
"Atlantis_00A","IN","CONS_DS",1,2032,102.3
"Atlantis_00A","IN","CONS_DS",1,2033,104.619999999999
"Atlantis_00A","IN","CONS_DS",1,2034,107.17
"Atlantis_00A","IN","CONS_DS",1,2035,110.09
"Atlantis_00A","IN","CONS_DS",1,2036,112.86
"Atlantis_00A","IN","CONS_DS",1,2037,115.63
"Atlantis_00A","IN","CONS_DS",1,2038,118.68
"Atlantis_00A","IN","CONS_DS",1,2039,121.78
"Atlantis_00A","IN","CONS_DS",1,2040,124.87
"Atlantis_00A","IN","CONS_DS",1,2041,126.72
"Atlantis_00A","IN","CONS_DS",1,2042,129.12
"Atlantis_00A","IN","CONS_DS",1,2043,131.5
"Atlantis_00A","IN","CONS_DS",1,2044,133.87
"Atlantis_00A","IN","CONS_DS",1,2045,136.26
"Atlantis_00A","IN","CONS_DS",1,2046,138.75
"Atlantis_00A","IN","CONS_DS",1,2047,141.39
"Atlantis_00A","IN","CONS_DS",1,2048,144.19
"Atlantis_00A","IN","CONS_DS",1,2049,146.83
"Atlantis_00A","IN","CONS_DS",1,2050,149.48
"Atlantis_00A","IN","CONS_DS",1,2051,152.02
"Atlantis_00A","IN","CONS_DS",1,2052,154.49
"Atlantis_00A","IN","CONS_DS",1,2053,209.2
"Atlantis_00A","IN","CONS_DS",1,2054,254.784
"Atlantis_00A","IN","CONS_DS",1,2055,258.4
"Atlantis_00A","IN","CONS_HF",1,2014,132.35
"Atlantis_00A","IN","CONS_HF",1,2015,137.22
"Atlantis_00A","IN","CONS_HF",1,2016,143.31
"Atlantis_00A","IN","CONS_HF",1,2017,151.16
"Atlantis_00A","IN","CONS_HF",1,2018,155.86
"Atlantis_00A","IN","CONS_HF",1,2019,158.99
"Atlantis_00A","IN","CONS_HF",1,2020,132.31
"Atlantis_00A","IN","CONS_HF",1,2021,163.81
"Atlantis_00A","IN","CONS_HF",1,2022,176.39
"Atlantis_00A","IN","CONS_HF",1,2023,178.15
"Atlantis_00A","IN","CONS_HF",1,2024,179.92
"Atlantis_00A","IN","CONS_HF",1,2025,181.74
"Atlantis_00A","IN","CONS_HF",1,2026,183.58
"Atlantis_00A","IN","CONS_HF",1,2027,185.46
"Atlantis_00A","IN","CONS_HF",1,2028,187.37
"Atlantis_00A","IN","CONS_HF",1,2029,189.32
"Atlantis_00A","IN","CONS_HF",1,2030,190.43
"Atlantis_00A","IN","CONS_HF",1,2031,192.88
"Atlantis_00A","IN","CONS_HF",1,2032,195.39
"Atlantis_00A","IN","CONS_HF",1,2033,197.94
"Atlantis_00A","IN","CONS_HF",1,2034,200.54
"Atlantis_00A","IN","CONS_HF",1,2035,202.71
"Atlantis_00A","IN","CONS_HF",1,2036,204.52
"Atlantis_00A","IN","CONS_HF",1,2037,206.37
"Atlantis_00A","IN","CONS_HF",1,2038,208.23
"Atlantis_00A","IN","CONS_HF",1,2039,210.13
"Atlantis_00A","IN","CONS_HF",1,2040,211.8
"Atlantis_00A","IN","CONS_HF",1,2041,212.4
"Atlantis_00A","IN","CONS_HF",1,2042,213.02
"Atlantis_00A","IN","CONS_HF",1,2043,213.62
"Atlantis_00A","IN","CONS_HF",1,2044,214.25
"Atlantis_00A","IN","CONS_HF",1,2045,214.87
"Atlantis_00A","IN","CONS_HF",1,2046,215.48
"Atlantis_00A","IN","CONS_HF",1,2047,216.1
"Atlantis_00A","IN","CONS_HF",1,2048,216.73
"Atlantis_00A","IN","CONS_HF",1,2049,217.36
"Atlantis_00A","IN","CONS_HF",1,2050,217.86
"Atlantis_00A","IN","CONS_HF",1,2051,218.49
"Atlantis_00A","IN","CONS_HF",1,2052,250.434285714286
"Atlantis_00A","IN","CONS_HF",1,2053,293.026666666667
"Atlantis_00A","IN","CONS_HF",1,2054,293.893333333333
"Atlantis_00A","IN","CONS_HF",1,2055,294.76
"Atlantis_00A","IN","CONS_NG",1,2014,62.107048680086
"Atlantis_00A","IN","CONS_NG",1,2015,63.4675127774402
"Atlantis_00A","IN","CONS_NG",1,2016,65.0375127774402
"Atlantis_00A","IN","CONS_NG",1,2017,65.6189922205497
"Atlantis_00A","IN","CONS_NG",1,2018,67.7013209643164
"Atlantis_00A","IN","CONS_NG",1,2019,68.1646645413987
"Atlantis_00A","IN","CONS_NG",1,2020,54.71
"Atlantis_00A","IN","CONS_NG",1,2021,66.5709800943959
"Atlantis_00A","IN","CONS_NG",1,2022,70.6109800943959
"Atlantis_00A","IN","CONS_NG",1,2023,71.9591988254861
"Atlantis_00A","IN","CONS_NG",1,2024,72.4517699557249
"Atlantis_00A","IN","CONS_NG",1,2025,73.9417699557249
"Atlantis_00A","IN","CONS_NG",1,2026,75.4790958457614
"Atlantis_00A","IN","CONS_NG",1,2027,77.0290958457614
"Atlantis_00A","IN","CONS_NG",1,2028,74.9270596042896
"Atlantis_00A","IN","CONS_NG",1,2029,73.1501539874041
"Atlantis_00A","IN","CONS_NG",1,2030,80.705443628206
"Atlantis_00A","IN","CONS_NG",1,2031,81.4300742304133
"Atlantis_00A","IN","CONS_NG",1,2032,82.2369933876895
"Atlantis_00A","IN","CONS_NG",1,2033,86.6592322857413
"Atlantis_00A","IN","CONS_NG",1,2034,88.1543052557963
"Atlantis_00A","IN","CONS_NG",1,2035,88.7860902601718
"Atlantis_00A","IN","CONS_NG",1,2036,82.5985656474243
"Atlantis_00A","IN","CONS_NG",1,2037,83.3588964217508
"Atlantis_00A","IN","CONS_NG",1,2038,84.0970809306788
"Atlantis_00A","IN","CONS_NG",1,2039,85.3970661519766
"Atlantis_00A","IN","CONS_NG",1,2040,93.584035078711
"Atlantis_00A","IN","CONS_NG",1,2041,96.2290773036629
"Atlantis_00A","IN","CONS_NG",1,2042,97.694139182128
"Atlantis_00A","IN","CONS_NG",1,2043,99.236408830321
"Atlantis_00A","IN","CONS_NG",1,2044,91.1566653486519
"Atlantis_00A","IN","CONS_NG",1,2045,93.034549628724
"Atlantis_00A","IN","CONS_NG",1,2046,94.9649467208032
"Atlantis_00A","IN","CONS_NG",1,2047,96.8237484561433
"Atlantis_00A","IN","CONS_NG",1,2048,98.8060732799803
"Atlantis_00A","IN","CONS_NG",1,2049,100.760895218102
"Atlantis_00A","IN","CONS_NG",1,2050,101.001488772581
"Atlantis_00A","IN","CONS_NG",1,2051,102.674999925758
"Atlantis_00A","IN","CONS_NG",1,2052,104.927297626082
"Atlantis_00A","IN","CONS_NG",1,2053,112.066877661361
"Atlantis_00A","IN","CONS_NG",1,2054,111.827848749689
"Atlantis_00A","IN","CONS_NG",1,2055,113.716479010685
"Atlantis_00A","IN","DIST_IND",1,2014,7.50310045473336
"Atlantis_00A","IN","DIST_IND",1,2015,7.85448532451426
"Atlantis_00A","IN","DIST_IND",1,2016,7.93716411740389
"Atlantis_00A","IN","DIST_IND",1,2017,8.00950806118231
"Atlantis_00A","IN","DIST_IND",1,2018,7.69946258784622
"Atlantis_00A","IN","DIST_IND",1,2019,8.00950806118231
"Atlantis_00A","IN","DIST_IND",1,2020,6.90367920628359
"Atlantis_00A","IN","DIST_IND",1,2021,8.17486564696156
"Atlantis_00A","IN","DIST_IND",1,2022,8.35055808185201
"Atlantis_00A","IN","DIST_IND",1,2023,8.52625051674246
"Atlantis_00A","IN","DIST_IND",1,2024,8.6916081025217
"Atlantis_00A","IN","DIST_IND",1,2025,8.86730053741215
"Atlantis_00A","IN","DIST_IND",1,2026,9.0429929723026
"Atlantis_00A","IN","DIST_IND",1,2027,9.22902025630426
"Atlantis_00A","IN","DIST_IND",1,2028,9.41504754030591
"Atlantis_00A","IN","DIST_IND",1,2029,9.60107482430756
"Atlantis_00A","IN","DIST_IND",1,2030,9.69408846630839
"Atlantis_00A","IN","DIST_IND",1,2031,9.82844150475403
"Atlantis_00A","IN","DIST_IND",1,2032,9.97312939231087
"Atlantis_00A","IN","DIST_IND",1,2033,10.1178172798677
"Atlantis_00A","IN","DIST_IND",1,2034,10.2521703183134
"Atlantis_00A","IN","DIST_IND",1,2035,10.3761885076478
"Atlantis_00A","IN","DIST_IND",1,2036,13.7350144687888
"Atlantis_00A","IN","DIST_IND",1,2037,13.9623811492352
"Atlantis_00A","IN","DIST_IND",1,2038,14.1897478296817
"Atlantis_00A","IN","DIST_IND",1,2039,14.4274493592394
"Atlantis_00A","IN","DIST_IND",1,2040,11.1099627945432
"Atlantis_00A","IN","DIST_IND",1,2041,11.2443158329888
"Atlantis_00A","IN","DIST_IND",1,2042,11.3890037205457
"Atlantis_00A","IN","DIST_IND",1,2043,11.5233567589913
"Atlantis_00A","IN","DIST_IND",1,2044,11.6680446465482
"Atlantis_00A","IN","DIST_IND",1,2045,11.812732534105
"Atlantis_00A","IN","DIST_IND",1,2046,11.9574204216618
"Atlantis_00A","IN","DIST_IND",1,2047,12.1021083092187
"Atlantis_00A","IN","DIST_IND",1,2048,12.2467961967755
"Atlantis_00A","IN","DIST_IND",1,2049,12.4018189334436
"Atlantis_00A","IN","DIST_IND",1,2050,12.474162877222
"Atlantis_00A","IN","DIST_IND",1,2051,12.62918561389
"Atlantis_00A","IN","DIST_IND",1,2052,12.7842083505581
"Atlantis_00A","IN","DIST_IND",1,2053,12.9392310872261
"Atlantis_00A","IN","DIST_IND",1,2054,13.0942538238942
"Atlantis_00A","IN","DIST_IND",1,2055,13.2596114096734
"Atlantis_00A","IN","DIST_OTH",1,2014,3.05911533691608
"Atlantis_00A","IN","DIST_OTH",1,2015,3.25547747002894
"Atlantis_00A","IN","DIST_OTH",1,2016,3.35882596114097
"Atlantis_00A","IN","DIST_OTH",1,2017,3.35882596114097
"Atlantis_00A","IN","DIST_OTH",1,2018,3.20380322447292
"Atlantis_00A","IN","DIST_OTH",1,2019,3.17279867713931
"Atlantis_00A","IN","DIST_OTH",1,2020,2.94543199669285
"Atlantis_00A","IN","DIST_OTH",1,2021,3.93757751136833
"Atlantis_00A","IN","DIST_OTH",1,2022,3.98925175692435
"Atlantis_00A","IN","DIST_OTH",1,2023,4.04092600248036
"Atlantis_00A","IN","DIST_OTH",1,2024,4.09260024803638
"Atlantis_00A","IN","DIST_OTH",1,2025,4.14427449359239
"Atlantis_00A","IN","DIST_OTH",1,2026,4.19594873914841
"Atlantis_00A","IN","DIST_OTH",1,2027,4.25795783381563
"Atlantis_00A","IN","DIST_OTH",1,2028,4.28896238114924
"Atlantis_00A","IN","DIST_OTH",1,2029,4.36130632492766
"Atlantis_00A","IN","DIST_OTH",1,2030,4.43365026870608
"Atlantis_00A","IN","DIST_OTH",1,2031,4.5059942124845
"Atlantis_00A","IN","DIST_OTH",1,2032,4.57833815626292
"Atlantis_00A","IN","DIST_OTH",1,2033,4.64034725093014
"Atlantis_00A","IN","DIST_OTH",1,2034,4.69202149648615
"Atlantis_00A","IN","DIST_OTH",1,2035,4.74369574204217
"Atlantis_00A","IN","DIST_OTH",1,2036,4.79536998759818
"Atlantis_00A","IN","DIST_OTH",1,2037,4.8573790822654
"Atlantis_00A","IN","DIST_OTH",1,2038,4.89871847871021
"Atlantis_00A","IN","DIST_OTH",1,2039,4.91938817693262
"Atlantis_00A","IN","DIST_OTH",1,2040,4.94005787515502
"Atlantis_00A","IN","DIST_OTH",1,2041,4.96072757337743
"Atlantis_00A","IN","DIST_OTH",1,2042,4.97106242248863
"Atlantis_00A","IN","DIST_OTH",1,2043,4.99173212071104
"Atlantis_00A","IN","DIST_OTH",1,2044,5.01240181893344
"Atlantis_00A","IN","DIST_OTH",1,2045,5.03307151715585
"Atlantis_00A","IN","DIST_OTH",1,2046,5.05374121537826
"Atlantis_00A","IN","DIST_OTH",1,2047,5.06407606448946
"Atlantis_00A","IN","DIST_OTH",1,2048,5.08474576271186
"Atlantis_00A","IN","DIST_OTH",1,2049,5.10541546093427
"Atlantis_00A","IN","DIST_OTH",1,2050,5.12608515915668
"Atlantis_00A","IN","DIST_OTH",1,2051,5.13642000826788
"Atlantis_00A","IN","DIST_OTH",1,2052,5.15708970649028
"Atlantis_00A","IN","DIST_OTH",1,2053,5.17775940471269
"Atlantis_00A","IN","DIST_OTH",1,2054,5.1984291029351
"Atlantis_00A","IN","DIST_OTH",1,2055,5.2190988011575
"Atlantis_00A","IN","DIST_RES",1,2014,10.438197602315
"Atlantis_00A","IN","DIST_RES",1,2015,11.1306324927656
"Atlantis_00A","IN","DIST_RES",1,2016,11.7507234394378
"Atlantis_00A","IN","DIST_RES",1,2017,11.9987598181067
"Atlantis_00A","IN","DIST_RES",1,2018,12.3501446878876
"Atlantis_00A","IN","DIST_RES",1,2019,12.6601901612236
"Atlantis_00A","IN","DIST_RES",1,2020,13.5593220338983
"Atlantis_00A","IN","DIST_RES",1,2021,13.5386523356759
"Atlantis_00A","IN","DIST_RES",1,2022,14.0450599421248
"Atlantis_00A","IN","DIST_RES",1,2023,14.3861099627945
"Atlantis_00A","IN","DIST_RES",1,2024,14.7271599834642
"Atlantis_00A","IN","DIST_RES",1,2025,15.0785448532451
"Atlantis_00A","IN","DIST_RES",1,2026,15.4402645721372
"Atlantis_00A","IN","DIST_RES",1,2027,15.8123191401406
"Atlantis_00A","IN","DIST_RES",1,2028,16.1947085572551
"Atlantis_00A","IN","DIST_RES",1,2029,16.5874328234808
"Atlantis_00A","IN","DIST_RES",1,2030,16.7424555601488
"Atlantis_00A","IN","DIST_RES",1,2031,17.1765192228193
"Atlantis_00A","IN","DIST_RES",1,2032,17.6312525837123
"Atlantis_00A","IN","DIST_RES",1,2033,18.0859859446052
"Atlantis_00A","IN","DIST_RES",1,2034,18.5613890037205
"Atlantis_00A","IN","DIST_RES",1,2035,18.9231087226126
"Atlantis_00A","IN","DIST_RES",1,2036,19.4708557255064
"Atlantis_00A","IN","DIST_RES",1,2037,20.0289375775114
"Atlantis_00A","IN","DIST_RES",1,2038,20.5973542786275
"Atlantis_00A","IN","DIST_RES",1,2039,21.1864406779661
"Atlantis_00A","IN","DIST_RES",1,2040,21.6308391897478
"Atlantis_00A","IN","DIST_RES",1,2041,22.25093013642
"Atlantis_00A","IN","DIST_RES",1,2042,22.8813559322034
"Atlantis_00A","IN","DIST_RES",1,2043,23.5324514262092
"Atlantis_00A","IN","DIST_RES",1,2044,24.2042166184374
"Atlantis_00A","IN","DIST_RES",1,2045,24.896651508888
"Atlantis_00A","IN","DIST_RES",1,2046,25.609756097561
"Atlantis_00A","IN","DIST_RES",1,2047,26.3331955353452
"Atlantis_00A","IN","DIST_RES",1,2048,27.087639520463
"Atlantis_00A","IN","DIST_RES",1,2049,27.8627532038032
"Atlantis_00A","IN","DIST_RES",1,2050,27.800744109136
"Atlantis_00A","IN","DIST_RES",1,2051,28.5965274906986
"Atlantis_00A","IN","DIST_RES",1,2052,29.4129805704837
"Atlantis_00A","IN","DIST_RES",1,2053,30.2501033484911
"Atlantis_00A","IN","DIST_RES",1,2054,31.107895824721
"Atlantis_00A","IN","DIST_RES",1,2055,31.9966928482844
"Atlantis_00A","IN","DIST_SER",1,2014,6.50062009094667
"Atlantis_00A","IN","DIST_SER",1,2015,7.02769739561802
"Atlantis_00A","IN","DIST_SER",1,2016,7.44109136006614
"Atlantis_00A","IN","DIST_SER",1,2017,7.74080198429103
"Atlantis_00A","IN","DIST_SER",1,2018,8.10252170318313
"Atlantis_00A","IN","DIST_SER",1,2019,8.3402232327408
"Atlantis_00A","IN","DIST_SER",1,2020,7.6477883422902
"Atlantis_00A","IN","DIST_SER",1,2021,8.89830508474576
"Atlantis_00A","IN","DIST_SER",1,2022,9.13600661430343
"Atlantis_00A","IN","DIST_SER",1,2023,9.3840429929723
"Atlantis_00A","IN","DIST_SER",1,2024,9.64241422075238
"Atlantis_00A","IN","DIST_SER",1,2025,9.90078544853245
"Atlantis_00A","IN","DIST_SER",1,2026,10.1591566763125
"Atlantis_00A","IN","DIST_SER",1,2027,10.438197602315
"Atlantis_00A","IN","DIST_SER",1,2028,10.5312112443158
"Atlantis_00A","IN","DIST_SER",1,2029,10.7275733774287
"Atlantis_00A","IN","DIST_SER",1,2030,10.9239355105415
"Atlantis_00A","IN","DIST_SER",1,2031,11.1306324927656
"Atlantis_00A","IN","DIST_SER",1,2032,11.3373294749897
"Atlantis_00A","IN","DIST_SER",1,2033,11.5130219098801
"Atlantis_00A","IN","DIST_SER",1,2034,11.6680446465482
"Atlantis_00A","IN","DIST_SER",1,2035,11.8230673832162
"Atlantis_00A","IN","DIST_SER",1,2036,11.9884249689955
"Atlantis_00A","IN","DIST_SER",1,2037,12.1537825547747
"Atlantis_00A","IN","DIST_SER",1,2038,12.2881355932203
"Atlantis_00A","IN","DIST_SER",1,2039,12.4018189334436
"Atlantis_00A","IN","DIST_SER",1,2040,12.5155022736668
"Atlantis_00A","IN","DIST_SER",1,2041,12.62918561389
"Atlantis_00A","IN","DIST_SER",1,2042,12.7532038032245
"Atlantis_00A","IN","DIST_SER",1,2043,12.8668871434477
"Atlantis_00A","IN","DIST_SER",1,2044,12.9805704836709
"Atlantis_00A","IN","DIST_SER",1,2045,13.1045886730054
"Atlantis_00A","IN","DIST_SER",1,2046,13.2182720132286
"Atlantis_00A","IN","DIST_SER",1,2047,13.342290202563
"Atlantis_00A","IN","DIST_SER",1,2048,13.4146341463415
"Atlantis_00A","IN","DIST_SER",1,2049,13.5386523356759
"Atlantis_00A","IN","DIST_SER",1,2050,13.6626705250103
"Atlantis_00A","IN","DIST_SER",1,2051,13.7866887143448
"Atlantis_00A","IN","DIST_SER",1,2052,13.9107069036792
"Atlantis_00A","IN","DIST_SER",1,2053,14.0450599421248
"Atlantis_00A","IN","DIST_SER",1,2054,14.1690781314593
"Atlantis_00A","IN","DIST_SER",1,2055,14.3034311699049
"Atlantis_00A","IN","DIST_TRA",1,2014,0.010334849111203
"Atlantis_00A","IN","DIST_TRA",1,2015,0.0310045473336089
"Atlantis_00A","IN","DIST_TRA",1,2016,0.0310045473336089
"Atlantis_00A","IN","DIST_TRA",1,2017,0.0516742455560149
"Atlantis_00A","IN","DIST_TRA",1,2018,0.0826787928896238
"Atlantis_00A","IN","DIST_TRA",1,2019,0.113683340223233
"Atlantis_00A","IN","DIST_TRA",1,2020,0.0723439437784208
"Atlantis_00A","IN","DIST_TRA",1,2021,0.0930136420008268
"Atlantis_00A","IN","DIST_TRA",1,2022,0.0930136420008268
"Atlantis_00A","IN","DIST_TRA",1,2023,0.113683340223233
"Atlantis_00A","IN","DIST_TRA",1,2024,0.144687887556842
"Atlantis_00A","IN","DIST_TRA",1,2025,0.175692434890451
"Atlantis_00A","IN","DIST_TRA",1,2026,0.196362133112857
"Atlantis_00A","IN","DIST_TRA",1,2027,0.227366680446465
"Atlantis_00A","IN","DIST_TRA",1,2028,0.248036378668871
"Atlantis_00A","IN","DIST_TRA",1,2029,0.27904092600248
"Atlantis_00A","IN","DIST_TRA",1,2030,0.299710624224886
"Atlantis_00A","IN","DIST_TRA",1,2031,0.38238941711451
"Atlantis_00A","IN","DIST_TRA",1,2032,0.454733360892931
"Atlantis_00A","IN","DIST_TRA",1,2033,0.558081852004961
"Atlantis_00A","IN","DIST_TRA",1,2034,0.671765192228194
"Atlantis_00A","IN","DIST_TRA",1,2035,0.640760644894585
"Atlantis_00A","IN","DIST_TRA",1,2036,0.733774286895411
"Atlantis_00A","IN","DIST_TRA",1,2037,0.847457627118644
"Atlantis_00A","IN","DIST_TRA",1,2038,0.97147581645308
"Atlantis_00A","IN","DIST_TRA",1,2039,1.11616370400992
"Atlantis_00A","IN","DIST_TRA",1,2040,1.12649855312112
"Atlantis_00A","IN","DIST_TRA",1,2041,1.25051674245556
"Atlantis_00A","IN","DIST_TRA",1,2042,1.37453493179
"Atlantis_00A","IN","DIST_TRA",1,2043,1.50888797023563
"Atlantis_00A","IN","DIST_TRA",1,2044,1.63290615957007
"Atlantis_00A","IN","DIST_TRA",1,2045,1.75692434890451
"Atlantis_00A","IN","DIST_TRA",1,2046,1.89127738735014
"Atlantis_00A","IN","DIST_TRA",1,2047,2.01529557668458
"Atlantis_00A","IN","DIST_TRA",1,2048,2.14964861513022
"Atlantis_00A","IN","DIST_TRA",1,2049,2.27366680446465
"Atlantis_00A","IN","DIST_TRA",1,2050,2.40801984291029
"Atlantis_00A","IN","DIST_TRA",1,2051,2.67672591980157
"Atlantis_00A","IN","DIST_TRA",1,2052,2.97643654402646
"Atlantis_00A","IN","DIST_TRA",1,2053,3.31748656469616
"Atlantis_00A","IN","DIST_TRA",1,2054,3.68954113269946
"Atlantis_00A","IN","DIST_TRA",1,2055,4.11326994625878
"Atlantis_00A","IN","DS_IMP",1,2014,59.9
"Atlantis_00A","IN","DS_IMP",1,2015,60.73
"Atlantis_00A","IN","DS_IMP",1,2016,62.12
"Atlantis_00A","IN","DS_IMP",1,2017,67.72
"Atlantis_00A","IN","DS_IMP",1,2018,69.55
"Atlantis_00A","IN","DS_IMP",1,2019,69.54
"Atlantis_00A","IN","DS_IMP",1,2020,60.58
"Atlantis_00A","IN","DS_IMP",1,2021,71.82
"Atlantis_00A","IN","DS_IMP",1,2022,74.86
"Atlantis_00A","IN","DS_IMP",1,2023,77.94
"Atlantis_00A","IN","DS_IMP",1,2024,81.3299999999999
"Atlantis_00A","IN","DS_IMP",1,2025,85.14
"Atlantis_00A","IN","DS_IMP",1,2026,89.26
"Atlantis_00A","IN","DS_IMP",1,2027,92.61
"Atlantis_00A","IN","DS_IMP",1,2028,93.1299999999999
"Atlantis_00A","IN","DS_IMP",1,2029,95.74
"Atlantis_00A","IN","DS_IMP",1,2030,98.14
"Atlantis_00A","IN","DS_IMP",1,2031,100.07
"Atlantis_00A","IN","DS_IMP",1,2032,102.3
"Atlantis_00A","IN","DS_IMP",1,2033,104.62
"Atlantis_00A","IN","DS_IMP",1,2034,107.17
"Atlantis_00A","IN","DS_IMP",1,2035,110.09
"Atlantis_00A","IN","DS_IMP",1,2036,112.86
"Atlantis_00A","IN","DS_IMP",1,2037,115.63
"Atlantis_00A","IN","DS_IMP",1,2038,118.68
"Atlantis_00A","IN","DS_IMP",1,2039,121.78
"Atlantis_00A","IN","DS_IMP",1,2040,124.87
"Atlantis_00A","IN","DS_IMP",1,2041,126.72
"Atlantis_00A","IN","DS_IMP",1,2042,129.12
"Atlantis_00A","IN","DS_IMP",1,2043,131.5
"Atlantis_00A","IN","DS_IMP",1,2044,133.87
"Atlantis_00A","IN","DS_IMP",1,2045,136.26
"Atlantis_00A","IN","DS_IMP",1,2046,138.75
"Atlantis_00A","IN","DS_IMP",1,2047,141.39
"Atlantis_00A","IN","DS_IMP",1,2048,144.19
"Atlantis_00A","IN","DS_IMP",1,2049,146.83
"Atlantis_00A","IN","DS_IMP",1,2050,149.48
"Atlantis_00A","IN","DS_IMP",1,2051,152.02
"Atlantis_00A","IN","DS_IMP",1,2052,154.49
"Atlantis_00A","IN","DS_IMP",1,2053,209.2
"Atlantis_00A","IN","DS_IMP",1,2054,254.784
"Atlantis_00A","IN","DS_IMP",1,2055,258.4
"Atlantis_00A","IN","DS_IND",1,2014,2.32
"Atlantis_00A","IN","DS_IND",1,2015,2.3
"Atlantis_00A","IN","DS_IND",1,2016,1.75
"Atlantis_00A","IN","DS_IND",1,2017,2.51999999999999
"Atlantis_00A","IN","DS_IND",1,2018,2.47
"Atlantis_00A","IN","DS_IND",1,2019,2.24
"Atlantis_00A","IN","DS_IND",1,2020,1.57
"Atlantis_00A","IN","DS_IND",1,2021,2.15
"Atlantis_00A","IN","DS_IND",1,2022,2.09
"Atlantis_00A","IN","DS_IND",1,2023,2.02
"Atlantis_00A","IN","DS_IND",1,2024,1.97000000000001
"Atlantis_00A","IN","DS_IND",1,2025,1.95
"Atlantis_00A","IN","DS_IND",1,2026,1.93
"Atlantis_00A","IN","DS_IND",1,2027,1.79
"Atlantis_00A","IN","DS_IND",1,2028,1.78
"Atlantis_00A","IN","DS_IND",1,2029,1.81000000000001
"Atlantis_00A","IN","DS_IND",1,2030,1.83000000000001
"Atlantis_00A","IN","DS_IND",1,2031,1.72
"Atlantis_00A","IN","DS_IND",1,2032,1.69
"Atlantis_00A","IN","DS_IND",1,2033,1.66
"Atlantis_00A","IN","DS_IND",1,2034,1.63
"Atlantis_00A","IN","DS_IND",1,2035,1.6
"Atlantis_00A","IN","DS_IND",1,2036,1.57
"Atlantis_00A","IN","DS_IND",1,2037,1.55
"Atlantis_00A","IN","DS_IND",1,2038,1.50999999999999
"Atlantis_00A","IN","DS_IND",1,2039,1.46
"Atlantis_00A","IN","DS_IND",1,2040,1.43
"Atlantis_00A","IN","DS_IND",1,2041,1.41
"Atlantis_00A","IN","DS_IND",1,2042,1.37
"Atlantis_00A","IN","DS_IND",1,2043,1.34
"Atlantis_00A","IN","DS_IND",1,2044,1.31
"Atlantis_00A","IN","DS_IND",1,2045,1.27
"Atlantis_00A","IN","DS_IND",1,2046,1.23999999999999
"Atlantis_00A","IN","DS_IND",1,2047,1.19999999999999
"Atlantis_00A","IN","DS_IND",1,2048,1.16999999999999
"Atlantis_00A","IN","DS_IND",1,2049,1.14
"Atlantis_00A","IN","DS_IND",1,2050,1.10999999999999
"Atlantis_00A","IN","DS_IND",1,2051,1.08000000000005
"Atlantis_00A","IN","DS_IND",1,2052,1.04000000000002
"Atlantis_00A","IN","DS_IND",1,2053,1.34666666666667
"Atlantis_00A","IN","DS_IND",1,2054,1.568
"Atlantis_00A","IN","DS_IND",1,2055,1.504
"Atlantis_00A","IN","DS_OTH",1,2014,5.04
"Atlantis_00A","IN","DS_OTH",1,2015,5.01
"Atlantis_00A","IN","DS_OTH",1,2016,5.06
"Atlantis_00A","IN","DS_OTH",1,2017,5.35
"Atlantis_00A","IN","DS_OTH",1,2018,5.78
"Atlantis_00A","IN","DS_OTH",1,2019,5.95
"Atlantis_00A","IN","DS_OTH",1,2020,6.07
"Atlantis_00A","IN","DS_OTH",1,2021,6.31
"Atlantis_00A","IN","DS_OTH",1,2022,6.53
"Atlantis_00A","IN","DS_OTH",1,2023,6.75
"Atlantis_00A","IN","DS_OTH",1,2024,6.97
"Atlantis_00A","IN","DS_OTH",1,2025,7.19
"Atlantis_00A","IN","DS_OTH",1,2026,7.42
"Atlantis_00A","IN","DS_OTH",1,2027,7.65
"Atlantis_00A","IN","DS_OTH",1,2028,7.88
"Atlantis_00A","IN","DS_OTH",1,2029,8.11
"Atlantis_00A","IN","DS_OTH",1,2030,8.32
"Atlantis_00A","IN","DS_OTH",1,2031,8.52
"Atlantis_00A","IN","DS_OTH",1,2032,8.73
"Atlantis_00A","IN","DS_OTH",1,2033,8.93
"Atlantis_00A","IN","DS_OTH",1,2034,9.16
"Atlantis_00A","IN","DS_OTH",1,2035,9.41000000000001
"Atlantis_00A","IN","DS_OTH",1,2036,9.63
"Atlantis_00A","IN","DS_OTH",1,2037,9.83999999999999
"Atlantis_00A","IN","DS_OTH",1,2038,10.04
"Atlantis_00A","IN","DS_OTH",1,2039,10.27
"Atlantis_00A","IN","DS_OTH",1,2040,10.5
"Atlantis_00A","IN","DS_OTH",1,2041,10.72
"Atlantis_00A","IN","DS_OTH",1,2042,10.94
"Atlantis_00A","IN","DS_OTH",1,2043,11.15
"Atlantis_00A","IN","DS_OTH",1,2044,11.37
"Atlantis_00A","IN","DS_OTH",1,2045,11.59
"Atlantis_00A","IN","DS_OTH",1,2046,11.81
"Atlantis_00A","IN","DS_OTH",1,2047,12.03
"Atlantis_00A","IN","DS_OTH",1,2048,12.25
"Atlantis_00A","IN","DS_OTH",1,2049,12.47
"Atlantis_00A","IN","DS_OTH",1,2050,12.69
"Atlantis_00A","IN","DS_OTH",1,2051,12.91
"Atlantis_00A","IN","DS_OTH",1,2052,13.13
