r,t,f,y,ProductionByTechnologyAnnual
"Atlantis_00A","DS_TRA","BM_Distribution",2039,0
"Atlantis_00A","DS_TRA","BM_Distribution",2040,0
"Atlantis_00A","DS_TRA","BM_Distribution",2041,0
"Atlantis_00A","DS_TRA","BM_Distribution",2042,0
"Atlantis_00A","DS_TRA","BM_Distribution",2043,0
"Atlantis_00A","DS_TRA","BM_Distribution",2044,0
"Atlantis_00A","DS_TRA","BM_Distribution",2045,0
"Atlantis_00A","DS_TRA","BM_Distribution",2046,0
"Atlantis_00A","DS_TRA","BM_Distribution",2047,0
"Atlantis_00A","DS_TRA","BM_Distribution",2048,0
"Atlantis_00A","DS_TRA","BM_Distribution",2049,0
"Atlantis_00A","DS_TRA","BM_Distribution",2050,0
"Atlantis_00A","DS_TRA","BM_Distribution",2051,0
"Atlantis_00A","DS_TRA","BM_Distribution",2052,0
"Atlantis_00A","DS_TRA","BM_Distribution",2053,0
"Atlantis_00A","DS_TRA","BM_Distribution",2054,0
"Atlantis_00A","DS_TRA","BM_Distribution",2055,0
"Atlantis_00A","DS_TRA","BM_Industry",2014,0
"Atlantis_00A","DS_TRA","BM_Industry",2015,0
"Atlantis_00A","DS_TRA","BM_Industry",2016,0
"Atlantis_00A","DS_TRA","BM_Industry",2017,0
"Atlantis_00A","DS_TRA","BM_Industry",2018,0
"Atlantis_00A","DS_TRA","BM_Industry",2019,0
"Atlantis_00A","DS_TRA","BM_Industry",2020,0
"Atlantis_00A","DS_TRA","BM_Industry",2021,0
"Atlantis_00A","DS_TRA","BM_Industry",2022,0
"Atlantis_00A","DS_TRA","BM_Industry",2023,0
"Atlantis_00A","DS_TRA","BM_Industry",2024,0
"Atlantis_00A","DS_TRA","BM_Industry",2025,0
"Atlantis_00A","DS_TRA","BM_Industry",2026,0
"Atlantis_00A","DS_TRA","BM_Industry",2027,0
"Atlantis_00A","DS_TRA","BM_Industry",2028,0
"Atlantis_00A","DS_TRA","BM_Industry",2029,0
"Atlantis_00A","DS_TRA","BM_Industry",2030,0
"Atlantis_00A","DS_TRA","BM_Industry",2031,0
"Atlantis_00A","DS_TRA","BM_Industry",2032,0
"Atlantis_00A","DS_TRA","BM_Industry",2033,0
"Atlantis_00A","DS_TRA","BM_Industry",2034,0
"Atlantis_00A","DS_TRA","BM_Industry",2035,0
"Atlantis_00A","DS_TRA","BM_Industry",2036,0
"Atlantis_00A","DS_TRA","BM_Industry",2037,0
"Atlantis_00A","DS_TRA","BM_Industry",2038,0
"Atlantis_00A","DS_TRA","BM_Industry",2039,0
"Atlantis_00A","DS_TRA","BM_Industry",2040,0
"Atlantis_00A","DS_TRA","BM_Industry",2041,0
"Atlantis_00A","DS_TRA","BM_Industry",2042,0
"Atlantis_00A","DS_TRA","BM_Industry",2043,0
"Atlantis_00A","DS_TRA","BM_Industry",2044,0
"Atlantis_00A","DS_TRA","BM_Industry",2045,0
"Atlantis_00A","DS_TRA","BM_Industry",2046,0
"Atlantis_00A","DS_TRA","BM_Industry",2047,0
"Atlantis_00A","DS_TRA","BM_Industry",2048,0
"Atlantis_00A","DS_TRA","BM_Industry",2049,0
"Atlantis_00A","DS_TRA","BM_Industry",2050,0
"Atlantis_00A","DS_TRA","BM_Industry",2051,0
"Atlantis_00A","DS_TRA","BM_Industry",2052,0
"Atlantis_00A","DS_TRA","BM_Industry",2053,0
"Atlantis_00A","DS_TRA","BM_Industry",2054,0
"Atlantis_00A","DS_TRA","BM_Industry",2055,0
"Atlantis_00A","DS_TRA","BM_Residential",2014,0
"Atlantis_00A","DS_TRA","BM_Residential",2015,0
"Atlantis_00A","DS_TRA","BM_Residential",2016,0
"Atlantis_00A","DS_TRA","BM_Residential",2017,0
"Atlantis_00A","DS_TRA","BM_Residential",2018,0
"Atlantis_00A","DS_TRA","BM_Residential",2019,0
"Atlantis_00A","DS_TRA","BM_Residential",2020,0
"Atlantis_00A","DS_TRA","BM_Residential",2021,0
"Atlantis_00A","DS_TRA","BM_Residential",2022,0
"Atlantis_00A","DS_TRA","BM_Residential",2023,0
"Atlantis_00A","DS_TRA","BM_Residential",2024,0
"Atlantis_00A","DS_TRA","BM_Residential",2025,0
"Atlantis_00A","DS_TRA","BM_Residential",2026,0
"Atlantis_00A","DS_TRA","BM_Residential",2027,0
"Atlantis_00A","DS_TRA","BM_Residential",2028,0
"Atlantis_00A","DS_TRA","BM_Residential",2029,0
"Atlantis_00A","DS_TRA","BM_Residential",2030,0
"Atlantis_00A","DS_TRA","BM_Residential",2031,0
"Atlantis_00A","DS_TRA","BM_Residential",2032,0
"Atlantis_00A","DS_TRA","BM_Residential",2033,0
"Atlantis_00A","DS_TRA","BM_Residential",2034,0
"Atlantis_00A","DS_TRA","BM_Residential",2035,0
"Atlantis_00A","DS_TRA","BM_Residential",2036,0
"Atlantis_00A","DS_TRA","BM_Residential",2037,0
"Atlantis_00A","DS_TRA","BM_Residential",2038,0
"Atlantis_00A","DS_TRA","BM_Residential",2039,0
"Atlantis_00A","DS_TRA","BM_Residential",2040,0
"Atlantis_00A","DS_TRA","BM_Residential",2041,0
"Atlantis_00A","DS_TRA","BM_Residential",2042,0
"Atlantis_00A","DS_TRA","BM_Residential",2043,0
"Atlantis_00A","DS_TRA","BM_Residential",2044,0
"Atlantis_00A","DS_TRA","BM_Residential",2045,0
"Atlantis_00A","DS_TRA","BM_Residential",2046,0
"Atlantis_00A","DS_TRA","BM_Residential",2047,0
"Atlantis_00A","DS_TRA","BM_Residential",2048,0
"Atlantis_00A","DS_TRA","BM_Residential",2049,0
"Atlantis_00A","DS_TRA","BM_Residential",2050,0
"Atlantis_00A","DS_TRA","BM_Residential",2051,0
"Atlantis_00A","DS_TRA","BM_Residential",2052,0
"Atlantis_00A","DS_TRA","BM_Residential",2053,0
"Atlantis_00A","DS_TRA","BM_Residential",2054,0
"Atlantis_00A","DS_TRA","BM_Residential",2055,0
"Atlantis_00A","DS_TRA","DS",2014,0
"Atlantis_00A","DS_TRA","DS",2015,0
"Atlantis_00A","DS_TRA","DS",2016,0
"Atlantis_00A","DS_TRA","DS",2017,0
"Atlantis_00A","DS_TRA","DS",2018,0
"Atlantis_00A","DS_TRA","DS",2019,0
"Atlantis_00A","DS_TRA","DS",2020,0
"Atlantis_00A","DS_TRA","DS",2021,0
"Atlantis_00A","DS_TRA","DS",2022,0
"Atlantis_00A","DS_TRA","DS",2023,0
"Atlantis_00A","DS_TRA","DS",2024,0
"Atlantis_00A","DS_TRA","DS",2025,0
"Atlantis_00A","DS_TRA","DS",2026,0
"Atlantis_00A","DS_TRA","DS",2027,0
"Atlantis_00A","DS_TRA","DS",2028,0
"Atlantis_00A","DS_TRA","DS",2029,0
"Atlantis_00A","DS_TRA","DS",2030,0
"Atlantis_00A","DS_TRA","DS",2031,0
"Atlantis_00A","DS_TRA","DS",2032,0
"Atlantis_00A","DS_TRA","DS",2033,0
"Atlantis_00A","DS_TRA","DS",2034,0
"Atlantis_00A","DS_TRA","DS",2035,0
"Atlantis_00A","DS_TRA","DS",2036,0
"Atlantis_00A","DS_TRA","DS",2037,0
"Atlantis_00A","DS_TRA","DS",2038,0
"Atlantis_00A","DS_TRA","DS",2039,0
"Atlantis_00A","DS_TRA","DS",2040,0
"Atlantis_00A","DS_TRA","DS",2041,0
"Atlantis_00A","DS_TRA","DS",2042,0
"Atlantis_00A","DS_TRA","DS",2043,0
"Atlantis_00A","DS_TRA","DS",2044,0
"Atlantis_00A","DS_TRA","DS",2045,0
"Atlantis_00A","DS_TRA","DS",2046,0
"Atlantis_00A","DS_TRA","DS",2047,0
"Atlantis_00A","DS_TRA","DS",2048,0
"Atlantis_00A","DS_TRA","DS",2049,0
"Atlantis_00A","DS_TRA","DS",2050,0
"Atlantis_00A","DS_TRA","DS",2051,0
"Atlantis_00A","DS_TRA","DS",2052,0
"Atlantis_00A","DS_TRA","DS",2053,0
"Atlantis_00A","DS_TRA","DS",2054,0
"Atlantis_00A","DS_TRA","DS",2055,0
"Atlantis_00A","DS_TRA","DS_Distribution",2014,0
"Atlantis_00A","DS_TRA","DS_Distribution",2015,0
"Atlantis_00A","DS_TRA","DS_Distribution",2016,0
"Atlantis_00A","DS_TRA","DS_Distribution",2017,0
"Atlantis_00A","DS_TRA","DS_Distribution",2018,0
"Atlantis_00A","DS_TRA","DS_Distribution",2019,0
"Atlantis_00A","DS_TRA","DS_Distribution",2020,0
"Atlantis_00A","DS_TRA","DS_Distribution",2021,0
"Atlantis_00A","DS_TRA","DS_Distribution",2022,0
"Atlantis_00A","DS_TRA","DS_Distribution",2023,0
"Atlantis_00A","DS_TRA","DS_Distribution",2024,0
"Atlantis_00A","DS_TRA","DS_Distribution",2025,0
"Atlantis_00A","DS_TRA","DS_Distribution",2026,0
"Atlantis_00A","DS_TRA","DS_Distribution",2027,0
"Atlantis_00A","DS_TRA","DS_Distribution",2028,0
"Atlantis_00A","DS_TRA","DS_Distribution",2029,0
"Atlantis_00A","DS_TRA","DS_Distribution",2030,0
"Atlantis_00A","DS_TRA","DS_Distribution",2031,0
"Atlantis_00A","DS_TRA","DS_Distribution",2032,0
"Atlantis_00A","DS_TRA","DS_Distribution",2033,0
"Atlantis_00A","DS_TRA","DS_Distribution",2034,0
"Atlantis_00A","DS_TRA","DS_Distribution",2035,0
"Atlantis_00A","DS_TRA","DS_Distribution",2036,0
"Atlantis_00A","DS_TRA","DS_Distribution",2037,0
"Atlantis_00A","DS_TRA","DS_Distribution",2038,0
"Atlantis_00A","DS_TRA","DS_Distribution",2039,0
"Atlantis_00A","DS_TRA","DS_Distribution",2040,0
"Atlantis_00A","DS_TRA","DS_Distribution",2041,0
"Atlantis_00A","DS_TRA","DS_Distribution",2042,0
"Atlantis_00A","DS_TRA","DS_Distribution",2043,0
"Atlantis_00A","DS_TRA","DS_Distribution",2044,0
"Atlantis_00A","DS_TRA","DS_Distribution",2045,0
"Atlantis_00A","DS_TRA","DS_Distribution",2046,0
"Atlantis_00A","DS_TRA","DS_Distribution",2047,0
"Atlantis_00A","DS_TRA","DS_Distribution",2048,0
"Atlantis_00A","DS_TRA","DS_Distribution",2049,0
"Atlantis_00A","DS_TRA","DS_Distribution",2050,0
"Atlantis_00A","DS_TRA","DS_Distribution",2051,0
"Atlantis_00A","DS_TRA","DS_Distribution",2052,0
"Atlantis_00A","DS_TRA","DS_Distribution",2053,0
"Atlantis_00A","DS_TRA","DS_Distribution",2054,0
"Atlantis_00A","DS_TRA","DS_Distribution",2055,0
"Atlantis_00A","DS_TRA","DS_Industry",2014,0
"Atlantis_00A","DS_TRA","DS_Industry",2015,0
"Atlantis_00A","DS_TRA","DS_Industry",2016,0
"Atlantis_00A","DS_TRA","DS_Industry",2017,0
"Atlantis_00A","DS_TRA","DS_Industry",2018,0
"Atlantis_00A","DS_TRA","DS_Industry",2019,0
"Atlantis_00A","DS_TRA","DS_Industry",2020,0
"Atlantis_00A","DS_TRA","DS_Industry",2021,0
"Atlantis_00A","DS_TRA","DS_Industry",2022,0
"Atlantis_00A","DS_TRA","DS_Industry",2023,0
"Atlantis_00A","DS_TRA","DS_Industry",2024,0
"Atlantis_00A","DS_TRA","DS_Industry",2025,0
"Atlantis_00A","DS_TRA","DS_Industry",2026,0
"Atlantis_00A","DS_TRA","DS_Industry",2027,0
"Atlantis_00A","DS_TRA","DS_Industry",2028,0
"Atlantis_00A","DS_TRA","DS_Industry",2029,0
"Atlantis_00A","DS_TRA","DS_Industry",2030,0
"Atlantis_00A","DS_TRA","DS_Industry",2031,0
"Atlantis_00A","DS_TRA","DS_Industry",2032,0
"Atlantis_00A","DS_TRA","DS_Industry",2033,0
"Atlantis_00A","DS_TRA","DS_Industry",2034,0
"Atlantis_00A","DS_TRA","DS_Industry",2035,0
"Atlantis_00A","DS_TRA","DS_Industry",2036,0
"Atlantis_00A","DS_TRA","DS_Industry",2037,0
"Atlantis_00A","DS_TRA","DS_Industry",2038,0
"Atlantis_00A","DS_TRA","DS_Industry",2039,0
"Atlantis_00A","DS_TRA","DS_Industry",2040,0
"Atlantis_00A","DS_TRA","DS_Industry",2041,0
"Atlantis_00A","DS_TRA","DS_Industry",2042,0
"Atlantis_00A","DS_TRA","DS_Industry",2043,0
"Atlantis_00A","DS_TRA","DS_Industry",2044,0
"Atlantis_00A","DS_TRA","DS_Industry",2045,0
"Atlantis_00A","DS_TRA","DS_Industry",2046,0
"Atlantis_00A","DS_TRA","DS_Industry",2047,0
"Atlantis_00A","DS_TRA","DS_Industry",2048,0
"Atlantis_00A","DS_TRA","DS_Industry",2049,0
"Atlantis_00A","DS_TRA","DS_Industry",2050,0
"Atlantis_00A","DS_TRA","DS_Industry",2051,0
"Atlantis_00A","DS_TRA","DS_Industry",2052,0
"Atlantis_00A","DS_TRA","DS_Industry",2053,0
"Atlantis_00A","DS_TRA","DS_Industry",2054,0
"Atlantis_00A","DS_TRA","DS_Industry",2055,0
"Atlantis_00A","DS_TRA","DS_Others",2014,0
"Atlantis_00A","DS_TRA","DS_Others",2015,0
"Atlantis_00A","DS_TRA","DS_Others",2016,0
"Atlantis_00A","DS_TRA","DS_Others",2017,0
"Atlantis_00A","DS_TRA","DS_Others",2018,0
"Atlantis_00A","DS_TRA","DS_Others",2019,0
"Atlantis_00A","DS_TRA","DS_Others",2020,0
"Atlantis_00A","DS_TRA","DS_Others",2021,0
"Atlantis_00A","DS_TRA","DS_Others",2022,0
"Atlantis_00A","DS_TRA","DS_Others",2023,0
"Atlantis_00A","DS_TRA","DS_Others",2024,0
"Atlantis_00A","DS_TRA","DS_Others",2025,0
"Atlantis_00A","DS_TRA","DS_Others",2026,0
"Atlantis_00A","DS_TRA","DS_Others",2027,0
"Atlantis_00A","DS_TRA","DS_Others",2028,0
"Atlantis_00A","DS_TRA","DS_Others",2029,0
"Atlantis_00A","DS_TRA","DS_Others",2030,0
"Atlantis_00A","DS_TRA","DS_Others",2031,0
"Atlantis_00A","DS_TRA","DS_Others",2032,0
"Atlantis_00A","DS_TRA","DS_Others",2033,0
"Atlantis_00A","DS_TRA","DS_Others",2034,0
"Atlantis_00A","DS_TRA","DS_Others",2035,0
"Atlantis_00A","DS_TRA","DS_Others",2036,0
"Atlantis_00A","DS_TRA","DS_Others",2037,0
"Atlantis_00A","DS_TRA","DS_Others",2038,0
"Atlantis_00A","DS_TRA","DS_Others",2039,0
"Atlantis_00A","DS_TRA","DS_Others",2040,0
"Atlantis_00A","DS_TRA","DS_Others",2041,0
"Atlantis_00A","DS_TRA","DS_Others",2042,0
"Atlantis_00A","DS_TRA","DS_Others",2043,0
"Atlantis_00A","DS_TRA","DS_Others",2044,0
"Atlantis_00A","DS_TRA","DS_Others",2045,0
"Atlantis_00A","DS_TRA","DS_Others",2046,0
"Atlantis_00A","DS_TRA","DS_Others",2047,0
"Atlantis_00A","DS_TRA","DS_Others",2048,0
"Atlantis_00A","DS_TRA","DS_Others",2049,0
"Atlantis_00A","DS_TRA","DS_Others",2050,0
"Atlantis_00A","DS_TRA","DS_Others",2051,0
"Atlantis_00A","DS_TRA","DS_Others",2052,0
"Atlantis_00A","DS_TRA","DS_Others",2053,0
"Atlantis_00A","DS_TRA","DS_Others",2054,0
"Atlantis_00A","DS_TRA","DS_Others",2055,0
"Atlantis_00A","DS_TRA","DS_Transport",2014,52.54
"Atlantis_00A","DS_TRA","DS_Transport",2015,53.42
"Atlantis_00A","DS_TRA","DS_Transport",2016,55.31
"Atlantis_00A","DS_TRA","DS_Transport",2017,59.85
"Atlantis_00A","DS_TRA","DS_Transport",2018,61.3
"Atlantis_00A","DS_TRA","DS_Transport",2019,61.35
"Atlantis_00A","DS_TRA","DS_Transport",2020,52.94
"Atlantis_00A","DS_TRA","DS_Transport",2021,63.36
"Atlantis_00A","DS_TRA","DS_Transport",2022,66.24
"Atlantis_00A","DS_TRA","DS_Transport",2023,69.17
"Atlantis_00A","DS_TRA","DS_Transport",2024,72.39
"Atlantis_00A","DS_TRA","DS_Transport",2025,76
"Atlantis_00A","DS_TRA","DS_Transport",2026,79.91
"Atlantis_00A","DS_TRA","DS_Transport",2027,83.17
"Atlantis_00A","DS_TRA","DS_Transport",2028,83.47
"Atlantis_00A","DS_TRA","DS_Transport",2029,85.82
"Atlantis_00A","DS_TRA","DS_Transport",2030,87.99
"Atlantis_00A","DS_TRA","DS_Transport",2031,89.83
"Atlantis_00A","DS_TRA","DS_Transport",2032,91.88
"Atlantis_00A","DS_TRA","DS_Transport",2033,94.03
"Atlantis_00A","DS_TRA","DS_Transport",2034,96.38
"Atlantis_00A","DS_TRA","DS_Transport",2035,99.08
"Atlantis_00A","DS_TRA","DS_Transport",2036,101.66
"Atlantis_00A","DS_TRA","DS_Transport",2037,104.24
"Atlantis_00A","DS_TRA","DS_Transport",2038,107.13
"Atlantis_00A","DS_TRA","DS_Transport",2039,110.05
"Atlantis_00A","DS_TRA","DS_Transport",2040,112.94
"Atlantis_00A","DS_TRA","DS_Transport",2041,114.59
"Atlantis_00A","DS_TRA","DS_Transport",2042,116.81
"Atlantis_00A","DS_TRA","DS_Transport",2043,119.01
"Atlantis_00A","DS_TRA","DS_Transport",2044,121.19
"Atlantis_00A","DS_TRA","DS_Transport",2045,123.4
"Atlantis_00A","DS_TRA","DS_Transport",2046,125.7
"Atlantis_00A","DS_TRA","DS_Transport",2047,128.16
"Atlantis_00A","DS_TRA","DS_Transport",2048,130.77
"Atlantis_00A","DS_TRA","DS_Transport",2049,133.22
"Atlantis_00A","DS_TRA","DS_Transport",2050,135.68
"Atlantis_00A","DS_TRA","DS_Transport",2051,138.03
"Atlantis_00A","DS_TRA","DS_Transport",2052,140.32
"Atlantis_00A","DS_TRA","DS_Transport",2053,142.54
"Atlantis_00A","DS_TRA","DS_Transport",2054,144.69
"Atlantis_00A","DS_TRA","DS_Transport",2055,146.78
"Atlantis_00A","DS_TRA","EL_Distribution",2014,0
"Atlantis_00A","DS_TRA","EL_Distribution",2015,0
"Atlantis_00A","DS_TRA","EL_Distribution",2016,0
"Atlantis_00A","DS_TRA","EL_Distribution",2017,0
"Atlantis_00A","DS_TRA","EL_Distribution",2018,0
"Atlantis_00A","DS_TRA","EL_Distribution",2019,0
"Atlantis_00A","DS_TRA","EL_Distribution",2020,0
"Atlantis_00A","DS_TRA","EL_Distribution",2021,0
"Atlantis_00A","DS_TRA","EL_Distribution",2022,0
"Atlantis_00A","DS_TRA","EL_Distribution",2023,0
"Atlantis_00A","DS_TRA","EL_Distribution",2024,0
"Atlantis_00A","DS_TRA","EL_Distribution",2025,0
"Atlantis_00A","DS_TRA","EL_Distribution",2026,0
"Atlantis_00A","DS_TRA","EL_Distribution",2027,0
"Atlantis_00A","DS_TRA","EL_Distribution",2028,0
"Atlantis_00A","DS_TRA","EL_Distribution",2029,0
"Atlantis_00A","DS_TRA","EL_Distribution",2030,0
"Atlantis_00A","DS_TRA","EL_Distribution",2031,0
"Atlantis_00A","DS_TRA","EL_Distribution",2032,0
"Atlantis_00A","DS_TRA","EL_Distribution",2033,0
"Atlantis_00A","DS_TRA","EL_Distribution",2034,0
"Atlantis_00A","DS_TRA","EL_Distribution",2035,0
"Atlantis_00A","DS_TRA","EL_Distribution",2036,0
"Atlantis_00A","DS_TRA","EL_Distribution",2037,0
"Atlantis_00A","DS_TRA","EL_Distribution",2038,0
"Atlantis_00A","DS_TRA","EL_Distribution",2039,0
"Atlantis_00A","DS_TRA","EL_Distribution",2040,0
"Atlantis_00A","DS_TRA","EL_Distribution",2041,0
"Atlantis_00A","DS_TRA","EL_Distribution",2042,0
"Atlantis_00A","DS_TRA","EL_Distribution",2043,0
"Atlantis_00A","DS_TRA","EL_Distribution",2044,0
"Atlantis_00A","DS_TRA","EL_Distribution",2045,0
"Atlantis_00A","DS_TRA","EL_Distribution",2046,0
"Atlantis_00A","DS_TRA","EL_Distribution",2047,0
"Atlantis_00A","DS_TRA","EL_Distribution",2048,0
"Atlantis_00A","DS_TRA","EL_Distribution",2049,0
"Atlantis_00A","DS_TRA","EL_Distribution",2050,0
"Atlantis_00A","DS_TRA","EL_Distribution",2051,0
"Atlantis_00A","DS_TRA","EL_Distribution",2052,0
"Atlantis_00A","DS_TRA","EL_Distribution",2053,0
"Atlantis_00A","DS_TRA","EL_Distribution",2054,0
"Atlantis_00A","DS_TRA","EL_Distribution",2055,0
"Atlantis_00A","DS_TRA","EL_Industry",2014,0
"Atlantis_00A","DS_TRA","EL_Industry",2015,0
"Atlantis_00A","DS_TRA","EL_Industry",2016,0
"Atlantis_00A","DS_TRA","EL_Industry",2017,0
"Atlantis_00A","DS_TRA","EL_Industry",2018,0
"Atlantis_00A","DS_TRA","EL_Industry",2019,0
"Atlantis_00A","DS_TRA","EL_Industry",2020,0
"Atlantis_00A","DS_TRA","EL_Industry",2021,0
"Atlantis_00A","DS_TRA","EL_Industry",2022,0
"Atlantis_00A","DS_TRA","EL_Industry",2023,0
"Atlantis_00A","DS_TRA","EL_Industry",2024,0
"Atlantis_00A","DS_TRA","EL_Industry",2025,0
"Atlantis_00A","DS_TRA","EL_Industry",2026,0
"Atlantis_00A","DS_TRA","EL_Industry",2027,0
"Atlantis_00A","DS_TRA","EL_Industry",2028,0
"Atlantis_00A","DS_TRA","EL_Industry",2029,0
"Atlantis_00A","DS_TRA","EL_Industry",2030,0
"Atlantis_00A","DS_TRA","EL_Industry",2031,0
"Atlantis_00A","DS_TRA","EL_Industry",2032,0
"Atlantis_00A","DS_TRA","EL_Industry",2033,0
"Atlantis_00A","DS_TRA","EL_Industry",2034,0
"Atlantis_00A","DS_TRA","EL_Industry",2035,0
"Atlantis_00A","DS_TRA","EL_Industry",2036,0
"Atlantis_00A","DS_TRA","EL_Industry",2037,0
"Atlantis_00A","DS_TRA","EL_Industry",2038,0
"Atlantis_00A","DS_TRA","EL_Industry",2039,0
"Atlantis_00A","DS_TRA","EL_Industry",2040,0
"Atlantis_00A","DS_TRA","EL_Industry",2041,0
"Atlantis_00A","DS_TRA","EL_Industry",2042,0
"Atlantis_00A","DS_TRA","EL_Industry",2043,0
"Atlantis_00A","DS_TRA","EL_Industry",2044,0
"Atlantis_00A","DS_TRA","EL_Industry",2045,0
"Atlantis_00A","DS_TRA","EL_Industry",2046,0
"Atlantis_00A","DS_TRA","EL_Industry",2047,0
"Atlantis_00A","DS_TRA","EL_Industry",2048,0
"Atlantis_00A","DS_TRA","EL_Industry",2049,0
"Atlantis_00A","DS_TRA","EL_Industry",2050,0
"Atlantis_00A","DS_TRA","EL_Industry",2051,0
"Atlantis_00A","DS_TRA","EL_Industry",2052,0
"Atlantis_00A","DS_TRA","EL_Industry",2053,0
"Atlantis_00A","DS_TRA","EL_Industry",2054,0
"Atlantis_00A","DS_TRA","EL_Industry",2055,0
"Atlantis_00A","DS_TRA","EL_Others",2014,0
"Atlantis_00A","DS_TRA","EL_Others",2015,0
"Atlantis_00A","DS_TRA","EL_Others",2016,0
"Atlantis_00A","DS_TRA","EL_Others",2017,0
"Atlantis_00A","DS_TRA","EL_Others",2018,0
"Atlantis_00A","DS_TRA","EL_Others",2019,0
"Atlantis_00A","DS_TRA","EL_Others",2020,0
"Atlantis_00A","DS_TRA","EL_Others",2021,0
"Atlantis_00A","DS_TRA","EL_Others",2022,0
"Atlantis_00A","DS_TRA","EL_Others",2023,0
"Atlantis_00A","DS_TRA","EL_Others",2024,0
"Atlantis_00A","DS_TRA","EL_Others",2025,0
"Atlantis_00A","DS_TRA","EL_Others",2026,0
"Atlantis_00A","DS_TRA","EL_Others",2027,0
"Atlantis_00A","DS_TRA","EL_Others",2028,0
"Atlantis_00A","DS_TRA","EL_Others",2029,0
"Atlantis_00A","DS_TRA","EL_Others",2030,0
"Atlantis_00A","DS_TRA","EL_Others",2031,0
"Atlantis_00A","DS_TRA","EL_Others",2032,0
"Atlantis_00A","DS_TRA","EL_Others",2033,0
"Atlantis_00A","DS_TRA","EL_Others",2034,0
"Atlantis_00A","DS_TRA","EL_Others",2035,0
"Atlantis_00A","DS_TRA","EL_Others",2036,0
"Atlantis_00A","DS_TRA","EL_Others",2037,0
"Atlantis_00A","DS_TRA","EL_Others",2038,0
"Atlantis_00A","DS_TRA","EL_Others",2039,0
"Atlantis_00A","DS_TRA","EL_Others",2040,0
"Atlantis_00A","DS_TRA","EL_Others",2041,0
"Atlantis_00A","DS_TRA","EL_Others",2042,0
"Atlantis_00A","DS_TRA","EL_Others",2043,0
"Atlantis_00A","DS_TRA","EL_Others",2044,0
"Atlantis_00A","DS_TRA","EL_Others",2045,0
"Atlantis_00A","DS_TRA","EL_Others",2046,0
"Atlantis_00A","DS_TRA","EL_Others",2047,0
"Atlantis_00A","DS_TRA","EL_Others",2048,0
"Atlantis_00A","DS_TRA","EL_Others",2049,0
"Atlantis_00A","DS_TRA","EL_Others",2050,0
"Atlantis_00A","DS_TRA","EL_Others",2051,0
"Atlantis_00A","DS_TRA","EL_Others",2052,0
"Atlantis_00A","DS_TRA","EL_Others",2053,0
"Atlantis_00A","DS_TRA","EL_Others",2054,0
"Atlantis_00A","DS_TRA","EL_Others",2055,0
"Atlantis_00A","DS_TRA","EL_Residential",2014,0
"Atlantis_00A","DS_TRA","EL_Residential",2015,0
"Atlantis_00A","DS_TRA","EL_Residential",2016,0
"Atlantis_00A","DS_TRA","EL_Residential",2017,0
"Atlantis_00A","DS_TRA","EL_Residential",2018,0
"Atlantis_00A","DS_TRA","EL_Residential",2019,0
"Atlantis_00A","DS_TRA","EL_Residential",2020,0
"Atlantis_00A","DS_TRA","EL_Residential",2021,0
"Atlantis_00A","DS_TRA","EL_Residential",2022,0
"Atlantis_00A","DS_TRA","EL_Residential",2023,0
"Atlantis_00A","DS_TRA","EL_Residential",2024,0
"Atlantis_00A","DS_TRA","EL_Residential",2025,0
"Atlantis_00A","DS_TRA","EL_Residential",2026,0
"Atlantis_00A","DS_TRA","EL_Residential",2027,0
"Atlantis_00A","DS_TRA","EL_Residential",2028,0
"Atlantis_00A","DS_TRA","EL_Residential",2029,0
"Atlantis_00A","DS_TRA","EL_Residential",2030,0
"Atlantis_00A","DS_TRA","EL_Residential",2031,0
"Atlantis_00A","DS_TRA","EL_Residential",2032,0
"Atlantis_00A","DS_TRA","EL_Residential",2033,0
"Atlantis_00A","DS_TRA","EL_Residential",2034,0
"Atlantis_00A","DS_TRA","EL_Residential",2035,0
"Atlantis_00A","DS_TRA","EL_Residential",2036,0
"Atlantis_00A","DS_TRA","EL_Residential",2037,0
"Atlantis_00A","DS_TRA","EL_Residential",2038,0
"Atlantis_00A","DS_TRA","EL_Residential",2039,0
"Atlantis_00A","DS_TRA","EL_Residential",2040,0
"Atlantis_00A","DS_TRA","EL_Residential",2041,0
"Atlantis_00A","DS_TRA","EL_Residential",2042,0
"Atlantis_00A","DS_TRA","EL_Residential",2043,0
"Atlantis_00A","DS_TRA","EL_Residential",2044,0
"Atlantis_00A","DS_TRA","EL_Residential",2045,0
"Atlantis_00A","DS_TRA","EL_Residential",2046,0
"Atlantis_00A","DS_TRA","EL_Residential",2047,0
"Atlantis_00A","DS_TRA","EL_Residential",2048,0
"Atlantis_00A","DS_TRA","EL_Residential",2049,0
"Atlantis_00A","DS_TRA","EL_Residential",2050,0
"Atlantis_00A","DS_TRA","EL_Residential",2051,0
"Atlantis_00A","DS_TRA","EL_Residential",2052,0
"Atlantis_00A","DS_TRA","EL_Residential",2053,0
"Atlantis_00A","DS_TRA","EL_Residential",2054,0
"Atlantis_00A","DS_TRA","EL_Residential",2055,0
"Atlantis_00A","DS_TRA","EL_Services",2014,0
"Atlantis_00A","DS_TRA","EL_Services",2015,0
"Atlantis_00A","DS_TRA","EL_Services",2016,0
"Atlantis_00A","DS_TRA","EL_Services",2017,0
"Atlantis_00A","DS_TRA","EL_Services",2018,0
